"","X.1","X.x","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs","SiteSubsite","MOISTURE","LAT.x","LONG.x","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","MeanRichness","LogPlotSize","ShrubDivided","ForbDivided","GramDivided","X.y","LAT.y","LONG.y","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope","X","ForbSlope","GraminoidSlope","ShrubSlope"
"60",60,60,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.0",9,10,1,0,0.359463169132225,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",4.3388744852829,82.1640994357176,13.4970260789995,10,-0.693147180559945,0.043388744852829,0.134970260789995,0.821640994357176,61,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,470,-0.748987511226347,0.588006032569098,0.160981478657247
"61",61,61,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB29.0",9,9,0,0.444444444444444,0.313109425785482,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,85.6446370530878,14.3553629469122,7,-0.693147180559945,0,0.143553629469122,0.856446370530878,63,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,471,1.93812447333576,-1.93812447333576,NA
"62",62,62,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC29.0",9,12,0,0.5,0.421944858420268,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0.568181818181818,88.142697466468,11.2891207153502,9,-0.693147180559945,0.00568181818181818,0.112891207153502,0.88142697466468,64,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,515,1.49859248219905,-1.37232985593643,-0.126262626262628
"63",63,63,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.0",9,10,-1,0.222222222222222,0.460611205432937,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,71.1035653650255,28.8964346349745,8,-0.693147180559945,0,0.288964346349745,0.711035653650255,65,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,504,3.61441237502362,-3.61441237502362,NA
"64",64,64,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.5",9,10,-3,0.285714285714286,0.672405547584888,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,80.4519368723099,19.5480631276901,8,-0.693147180559945,0,0.195480631276901,0.804519368723099,66,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,505,1.07604017216644,-1.07604017216644,NA
"65",65,65,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.0",9,3,-2,0,0.5,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,100,0,2,-0.693147180559945,0,0,1,67,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,472,NA,0,NA
"66",66,66,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.0",9,6,0,0,0.233682514101531,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,71.3940370668815,28.6059629331184,6,-0.693147180559945,0,0.286059629331184,0.713940370668815,68,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,443,1.48625660309787,-1.48625660309787,NA
"67",67,67,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.5",9,7,-1,0,0.259814204375187,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,78.0641294575966,21.9358705424034,6,-0.693147180559945,0,0.219358705424034,0.780641294575966,69,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,444,1.74474744447776,-1.74474744447776,NA
"68",68,68,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.0",9,9,3,0,0.390322580645161,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,92.116935483871,7.88306451612903,8,-0.693147180559945,0,0.0788306451612903,0.92116935483871,70,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,445,1.47401433691758,-1.47401433691758,NA
"69",69,69,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.5",9,8,2,0,0.307780320366133,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,94.9942791762014,5.00572082379863,7,-0.693147180559945,0,0.0500572082379863,0.949942791762014,71,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,446,0.819984744469878,-0.819984744469878,NA
"70",70,70,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.0",9,10,-3,0.285714285714286,0.42546213476446,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,89.4007155635063,10.5992844364937,8,-0.693147180559945,0,0.105992844364937,0.894007155635063,72,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,447,1.06340687736038,-1.06340687736037,NA
"71",71,71,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.5",9,9,1,0.25,0.40530303030303,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,91.5719696969697,8.4280303030303,8,-0.693147180559945,0,0.084280303030303,0.915719696969697,73,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,448,1.36784511784513,-1.36784511784513,NA
"72",72,72,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.0",9,8,-2,0,0.401111111111111,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,82.1666666666667,17.8333333333333,7,-0.693147180559945,0,0.178333333333333,0.821666666666667,74,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,449,1.96296296296298,-1.96296296296298,NA
"73",73,73,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.5",9,9,2,0,0.620976692563818,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,61.9311875693674,38.0688124306326,8,-0.693147180559945,0,0.380688124306326,0.619311875693674,75,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,450,6.57294364286602,-6.57294364286601,NA
"74",74,74,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB12.0",9,9,-2,0,0.472256728778468,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,80.4244306418219,19.5755693581781,8,-0.693147180559945,0,0.195755693581781,0.804244306418219,76,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,451,0.963883137796191,-0.96388313779619,NA
"75",75,75,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.0",9,10,0,0.2,0.438333333333333,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,57.4375,42.5625,9,-0.693147180559945,0,0.425625,0.574375,77,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,494,2.34722222222225,-2.34722222222224,NA
"76",76,76,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.5",9,10,1,0,0.275122549019608,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,75.750612745098,24.249387254902,10,-0.693147180559945,0,0.24249387254902,0.75750612745098,78,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,495,1.90291394335514,-1.90291394335514,NA
"77",77,77,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB13.5",9,4,-2,0,0.704273504273504,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,98.4615384615385,1.53846153846154,3,-0.693147180559945,0,0.0153846153846154,0.984615384615385,79,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,452,-0.341880341880345,0.341880341880345,NA
"78",78,78,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.0",9,5,-2,0,0.576954069298952,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,99.3150684931507,0.684931506849315,4,-0.693147180559945,0,0.00684931506849315,0.993150684931507,80,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,453,-0.152207001522071,0.152207001522072,NA
"79",79,79,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.5",9,7,0,0.285714285714286,0.402459288800266,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",27.2017281488867,70.9704220671319,1.82784978398139,6,-0.693147180559945,0.272017281488867,0.0182784978398139,0.709704220671319,81,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,454,0.0295410066098006,2.96517853845873,-2.99471954506853
"80",80,80,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.0",9,11,-4,0,0.430769230769231,4,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,65.3632478632479,34.6367521367521,9,-0.693147180559945,0,0.346367521367521,0.653632478632479,82,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,441,1.27730294396962,-1.27730294396962,NA
"81",81,81,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.5",9,5,-1,0,0.145768833849329,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,78.031475748194,21.968524251806,4,-0.693147180559945,0,0.21968524251806,0.78031475748194,83,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,442,-0.0888659557390205,0.0888659557390233,NA
"82",82,82,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.0",9,13,0,0.615384615384615,0.751092409775044,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,79.4465123806441,20.5534876193559,9,-0.693147180559945,0,0.205534876193559,0.794465123806441,84,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,484,2.03916491341643,-2.03916491341643,NA
"83",83,83,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.0",9,4,-1,0,0.0767991407089151,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",19.0565699964196,80.9434300035804,0,4,-0.693147180559945,0.190565699964196,0,0.809434300035804,85,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,500,NA,-0.833432788320013,0.833432788320015
"84",84,84,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.5",9,6,1,0.4,0.578181818181818,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",20.4545454545455,79.5454545454545,0,4,-0.693147180559945,0.204545454545455,0,0.795454545454545,86,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,501,NA,-4.54545454545459,4.54545454545459
"85",85,85,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.0",9,6,3,0,0.42741935483871,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,90.1785714285714,9.82142857142857,4,-0.693147180559945,0,0.0982142857142857,0.901785714285714,87,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,502,2.1825396825397,-2.1825396825397,NA
"86",86,86,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.5",9,6,0,0,0.349029535864979,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,75.746835443038,24.253164556962,6,-0.693147180559945,0,0.24253164556962,0.75746835443038,88,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,503,3.6118143459916,-3.61181434599159,NA
"87",87,87,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.0",9,9,-2,0,0.330223880597015,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,67.2108208955224,32.7891791044776,8,-0.693147180559945,0,0.327891791044776,0.672108208955224,89,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,461,-0.342039800995027,0.342039800995028,NA
"88",88,88,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.5",9,8,-1,0,0.455252054186098,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,69.6091494559183,30.3908505440817,8,-0.693147180559945,0,0.303908505440817,0.696091494559183,90,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,462,-1.68529622227159,1.68529622227159,NA
"89",89,89,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.5",9,9,-1,0,0.244781783681214,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,87.4920936116382,12.5079063883618,8,-0.693147180559945,0,0.125079063883618,0.874920936116382,91,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,473,0.270574179492589,-0.270574179492588,NA
"90",90,90,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.0",9,11,-1,0.2,0.537674418604651,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,67.7441860465116,32.2558139534884,10,-0.693147180559945,0,0.322558139534884,0.677441860465116,92,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,474,3.16795865633078,-3.16795865633078,NA
"91",91,91,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.5",9,13,3,0.2,0.486338797814208,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,68.1466302367942,31.8533697632058,10,-0.693147180559945,0,0.318533697632058,0.681466302367942,93,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,475,2.75753895972478,-2.75753895972478,NA
"92",92,92,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.0",9,11,3,0,0.366153846153846,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",4,78.3846153846154,17.6153846153846,10,-0.693147180559945,0.04,0.176153846153846,0.783846153846154,94,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,476,-0.358974358974362,-0.529914529914534,0.888888888888898
"93",93,93,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.5",9,10,1,0.222222222222222,0.573412698412698,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",17.3611111111111,69.8412698412698,12.797619047619,8,-0.693147180559945,0.173611111111111,0.12797619047619,0.698412698412698,95,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,477,-0.727513227513234,2.82186948853618,-2.09435626102295
"94",94,94,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB34.0",9,8,-3,0,0.665,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",29,64.75,6.25,6,-0.693147180559945,0.29,0.0625,0.6475,96,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,478,0.833333333333341,3.83333333333337,-4.66666666666671
"95",95,95,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC00.5",9,10,4,0,0.606768609795855,4,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,89.2804471008306,10.7195528991694,8,-0.693147180559945,0,0.107195528991694,0.892804471008306,97,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,479,1.03668055232133,-1.03668055232133,NA
"96",96,96,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.0",9,9,1,0,0.394134897360704,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,90.4105571847507,9.58944281524927,8,-0.693147180559945,0,0.0958944281524927,0.904105571847507,98,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,480,0.697295536005221,-0.697295536005219,NA
"97",97,97,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.5",9,10,0,0.2,0.297832817337461,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,80.2321981424149,19.7678018575851,9,-0.693147180559945,0,0.197678018575851,0.802321981424149,99,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,481,2.03990368077057,-2.03990368077057,NA
"98",98,98,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.0",9,9,2,0,0.296599652519236,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,75.1675353685778,24.8324646314222,8,-0.693147180559945,0,0.248324646314222,0.751675353685778,100,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,482,1.01762223876894,-1.01762223876893,NA
"99",99,99,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.5",9,15,2,0.615384615384615,0.735029354207436,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,82.7005870841487,17.2994129158513,10,-0.693147180559945,0,0.172994129158513,0.827005870841487,101,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,483,1.9395520765384,-1.9395520765384,NA
"100",100,100,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC15.5",9,7,-2,0.4,0.448148148148148,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",37.037037037037,59.2592592592593,3.7037037037037,5,-0.693147180559945,0.37037037037037,0.037037037037037,0.592592592592593,102,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,499,0.82304526748972,3.29218106995888,-4.1152263374486
"101",101,101,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC28.5",9,9,0,0,0.483843537414966,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",6.20748299319728,70.9608843537415,22.8316326530612,9,-0.693147180559945,0.0620748299319728,0.228316326530612,0.709608843537415,103,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,514,3.25963718820865,-3.73204837490555,0.472411186696905
"102",102,102,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB17.5",9,6,2,0,0.384312761249078,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,73.9488566510942,26.0511433489058,5,-0.693147180559945,0,0.260511433489058,0.739488566510942,104,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,460,1.70751031336231,-1.70751031336231,NA
"103",103,103,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.0",9,8,2,0.333333333333333,0.406976744186047,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,91.6943521594685,8.30564784053156,6,-0.693147180559945,0,0.0830564784053156,0.916943521594685,105,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,490,1.32890365448506,-1.32890365448506,NA
"104",104,104,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.5",9,9,1,0,0.431372549019608,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,80.4812834224599,19.5187165775401,8,-0.693147180559945,0,0.195187165775401,0.804812834224599,106,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,491,1.72311348781939,-1.72311348781938,NA
"105",105,105,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC11.0",9,10,-1,0.222222222222222,0.426206896551724,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,72.8103448275862,27.1896551724138,8,-0.693147180559945,0,0.271896551724138,0.728103448275862,107,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,492,3.15325670498087,-3.15325670498087,NA
"106",106,106,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC31.5",9,9,0,0.222222222222222,0.233954451345756,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,88.1728778467909,11.8271221532091,8,-0.693147180559945,0,0.118271221532091,0.881728778467909,108,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,516,1.34000460087418,-1.34000460087418,NA
"107",107,107,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.0",9,7,-1,0.333333333333333,0.286218042903321,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,84.8222156920364,15.1777843079636,6,-0.693147180559945,0,0.151777843079636,0.848222156920364,109,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,486,0.963202403108378,-0.963202403108379,NA
"108",108,108,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.5",9,8,2,0.333333333333333,0.268292682926829,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,79.0243902439024,20.9756097560976,6,-0.693147180559945,0,0.209756097560976,0.790243902439024,110,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,487,0.216802168021682,-0.216802168021682,NA
"109",109,109,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.0",9,7,0,0,0.254545454545455,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,90.3181818181818,9.68181818181818,7,-0.693147180559945,0,0.0968181818181818,0.903181818181818,111,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,488,0.373737373737378,-0.373737373737377,NA
"110",110,110,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.5",9,9,-1,0.25,0.410865523652138,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,87.5129105556703,12.4870894443297,8,-0.693147180559945,0,0.124870894443297,0.875129105556703,112,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,489,1.48041038352959,-1.48041038352959,NA
"111",111,111,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC26.5",9,9,3,0.333333333333333,0.36112071947423,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",21.7052922864061,65.0294015911449,13.265306122449,6,-0.693147180559945,0.217052922864061,0.13265306122449,0.650294015911449,113,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,510,2.94784580498869,0.515008263192291,-3.46285406818098
"112",112,112,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC27.0",9,9,-2,0,0.318681318681319,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",10.0732600732601,75.5494505494505,14.3772893772894,8,-0.693147180559945,0.100732600732601,0.143772893772894,0.755494505494505,114,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,511,2.62515262515265,-1.44485144485146,-1.18030118030119
"113",113,113,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC14.0",9,3,-2,0,0.72289156626506,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,100,0,2,-0.693147180559945,0,0,1,115,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,496,NA,0,NA
"114",114,114,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC15.0",9,6,-1,0,0.467770549970432,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",22.6641040804258,76.7740981667652,0.561797752808989,6,-0.693147180559945,0.226641040804258,0.00561797752808989,0.767740981667652,116,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,498,-0.124843945068665,4.57651619685924,-4.45167225179057
