"","SiteSubsitePlot","mat","warmq","coldq","prec"
"1406","NAKKALA:8:38_p38s151b",-1.3,11.3,-12.4,378
"1407","NAKKALA:8:38_p38s152b",-1.3,11.3,-12.4,378
"1408","SADVENT:MES_POINTFRAME:DGUA",-6,4.6,-14.4,268
"1409","ZACKENBERG:ABRASION PLATEAU:A1",-9.9,4.1,-20.8,182
"1410","ZACKENBERG:ABRASION PLATEAU:A2",-9.9,4.1,-20.8,182
"1411","ZACKENBERG:ABRASION PLATEAU:A5",-9.9,4.1,-20.8,182
"1412","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C1",-9.9,4.1,-20.8,182
"1413","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C2",-9.9,4.1,-20.8,182
"1414","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C3",-9.9,4.1,-20.8,182
"1415","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C4",-9.9,4.1,-20.8,182
"1416","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C5",-9.9,4.1,-20.8,182
"1417","ZACKENBERG:FEN:F1",-9.9,4.1,-20.8,182
"1418","ZACKENBERG:FEN:F2",-9.9,4.1,-20.8,182
"1419","ZACKENBERG:FEN:F3",-9.9,4.1,-20.8,182
"1420","ZACKENBERG:FEN:F4",-9.9,4.1,-20.8,182
"1421","ZACKENBERG:FEN:F5",-9.9,4.1,-20.8,182
"1422","ZACKENBERG:GRASSLAND:G1",-9.9,4.1,-20.8,182
"1423","ZACKENBERG:GRASSLAND:G2",-9.9,4.1,-20.8,182
"1424","ZACKENBERG:GRASSLAND:G3",-9.9,4.1,-20.8,182
"1425","ZACKENBERG:GRASSLAND:G4",-9.9,4.1,-20.8,182
"1426","ZACKENBERG:GRASSLAND:G5",-9.9,4.1,-20.8,182
"1427","ZACKENBERG:OPEN DRYAS VEGETATION:O4",-9.9,4.1,-20.8,182
"1428","ZACKENBERG:SALIX ARCTICA SNOWBED:S1",-9.9,4.1,-20.8,182
"1429","ZACKENBERG:SALIX ARCTICA SNOWBED:S2",-9.9,4.1,-20.8,182
"1430","ZACKENBERG:SALIX ARCTICA SNOWBED:S3",-9.9,4.1,-20.8,182
"1431","ZACKENBERG:SALIX ARCTICA SNOWBED:S4",-9.9,4.1,-20.8,182
"1432","ZACKENBERG:SALIX ARCTICA SNOWBED:S5",-9.9,4.1,-20.8,182
"1433","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V4",-9.9,4.1,-20.8,182
"1434","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V5",-9.9,4.1,-20.8,182
"1435","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V2",-9.9,4.1,-20.8,182
"1436","FINSE:NFINSE:11",-1.7,7.8,-10.2,1071
"1437","FINSE:NFINSE:9",-1.7,7.8,-10.2,1071
"1438","FINSE:NFINSE:3",-1.7,7.8,-10.2,1071
"1439","FINSE:NFINSE:13",-1.7,7.8,-10.2,1071
"1440","FINSE:NFINSE:5",-1.7,7.8,-10.2,1071
"1441","FINSE:NFINSE:1",-1.7,7.8,-10.2,1071
"1442","FINSE:NFINSE:7",-1.7,7.8,-10.2,1071
"1443","FINSE:NFINSE:19",-1.7,7.8,-10.2,1071
"1444","FINSE:NFINSE:17",-1.7,7.8,-10.2,1071
"1445","FINSE:NFINSE:21",-1.7,7.8,-10.2,1071
"1446","TOOLIK:DRY:3",-10.2,10.3,-26.7,249
"1447","TOOLIK:DRY:5",-10.2,10.3,-26.7,249
"1448","TOOLIK:DRY:6",-10.2,10.3,-26.7,249
"1449","TOOLIK:IMNAVAIT:1",-10.9,9.4,-27.2,277
"1450","TOOLIK:IMNAVAIT:2",-10.9,9.4,-27.2,277
"1451","TOOLIK:IMNAVAIT:3",-10.9,9.4,-27.2,277
"1452","TOOLIK:IMNAVAIT:4",-10.9,9.4,-27.2,277
"1453","TOOLIK:IMNAVAIT:5",-10.9,9.4,-27.2,277
"1454","TOOLIK:IMNAVAIT:6",-10.9,9.4,-27.2,277
"1455","TOOLIK:IMNAVAIT:7",-10.9,9.4,-27.2,277
"1456","TOOLIK:IMNAVAIT:8",-10.9,9.4,-27.2,277
"1457","TOOLIK:IMNAVAIT:9",-10.9,9.4,-27.2,277
"1458","TOOLIK:IMNAVAIT:10",-10.9,9.4,-27.2,277
"1459","TOOLIK:IMNAVAIT:11",-10.9,9.4,-27.2,277
"1460","TOOLIK:IMNAVAIT:12",-10.9,9.4,-27.2,277
"1461","TOOLIK:IMNAVAIT:13",-10.9,9.4,-27.2,277
"1462","TOOLIK:IMNAVAIT:14",-10.9,9.4,-27.2,277
"1463","TOOLIK:IMNAVAIT:15",-10.9,9.4,-27.2,277
"1464","TOOLIK:IMNAVAIT:16",-10.9,9.4,-27.2,277
"1465","TOOLIK:IMNAVAIT:17",-10.9,9.4,-27.2,277
"1466","TOOLIK:IMNAVAIT:18",-10.9,9.4,-27.2,277
"1467","TOOLIK:IMNAVAIT:19",-10.9,9.4,-27.2,277
"1468","TOOLIK:IMNAVAIT:20",-10.9,9.4,-27.2,277
"1469","TOOLIK:IMNAVAIT:21",-10.9,9.4,-27.2,277
"1470","TOOLIK:IMNAVAIT:22",-10.9,9.4,-27.2,277
"1471","TOOLIK:IMNAVAIT:23",-10.9,9.4,-27.2,277
"1472","TOOLIK:IMNAVAIT:24",-10.9,9.4,-27.2,277
"1473","TOOLIK:IMNAVAIT:25",-10.9,9.4,-27.2,277
"1474","TOOLIK:IMNAVAIT:26",-10.9,9.4,-27.2,277
"1475","TOOLIK:IMNAVAIT:27",-10.9,9.4,-27.2,277
"1476","TOOLIK:IMNAVAIT:28",-10.9,9.4,-27.2,277
"1477","TOOLIK:IMNAVAIT:29",-10.9,9.4,-27.2,277
"1478","TOOLIK:IMNAVAIT:30",-10.9,9.4,-27.2,277
"1479","TOOLIK:IMNAVAIT:31",-10.9,9.4,-27.2,277
"1480","TOOLIK:IMNAVAIT:32",-10.9,9.4,-27.2,277
"1481","TOOLIK:IMNAVAIT:33",-10.9,9.4,-27.2,277
"1482","TOOLIK:IMNAVAIT:34",-10.9,9.4,-27.2,277
"1483","TOOLIK:IMNAVAIT:35",-10.9,9.4,-27.2,277
"1484","TOOLIK:IMNAVAIT:36",-10.9,9.4,-27.2,277
"1485","TOOLIK:IMNAVAIT:37",-10.9,9.4,-27.2,277
"1486","TOOLIK:IMNAVAIT:38",-10.9,9.4,-27.2,277
"1487","TOOLIK:IMNAVAIT:39",-10.9,9.4,-27.2,277
"1488","TOOLIK:IMNAVAIT:40",-10.9,9.4,-27.2,277
"1489","TOOLIK:IMNAVAIT:41",-10.9,9.4,-27.2,277
"1490","TOOLIK:IMNAVAIT:42",-10.9,9.4,-27.2,277
"1491","TOOLIK:IMNAVAIT:43",-10.9,9.4,-27.2,277
"1492","TOOLIK:IMNAVAIT:44",-10.9,9.4,-27.2,277
"1493","TOOLIK:IMNAVAIT:45",-10.9,9.4,-27.2,277
"1494","TOOLIK:IMNAVAIT:46",-10.9,9.4,-27.2,277
"1495","TOOLIK:IMNAVAIT:47",-10.9,9.4,-27.2,277
"1496","TOOLIK:IMNAVAIT:48",-10.9,9.4,-27.2,277
"1497","TOOLIK:IMNAVAIT:50",-10.9,9.4,-27.2,277
"1498","TOOLIK:IMNAVAIT:51",-10.9,9.4,-27.2,277
"1499","TOOLIK:IMNAVAIT:52",-10.9,9.4,-27.2,277
"1500","TOOLIK:IMNAVAIT:53",-10.9,9.4,-27.2,277
"1501","TOOLIK:IMNAVAIT:54",-10.9,9.4,-27.2,277
"1502","TOOLIK:IMNAVAIT:55",-10.9,9.4,-27.2,277
"1503","TOOLIK:IMNAVAIT:56",-10.9,9.4,-27.2,277
"1504","TOOLIK:IMNAVAIT:57",-10.9,9.4,-27.2,277
"1505","TOOLIK:IMNAVAIT:58",-10.9,9.4,-27.2,277
"1506","TOOLIK:IMNAVAIT:59",-10.9,9.4,-27.2,277
"1507","TOOLIK:IMNAVAIT:60",-10.9,9.4,-27.2,277
"1508","TOOLIK:IMNAVAIT:61",-10.9,9.4,-27.2,277
"1509","TOOLIK:IMNAVAIT:62",-10.9,9.4,-27.2,277
"1510","TOOLIK:IMNAVAIT:63",-10.9,9.4,-27.2,277
"1511","TOOLIK:IMNAVAIT:65",-10.9,9.4,-27.2,277
"1512","TOOLIK:IMNAVAIT:66",-10.9,9.4,-27.2,277
"1513","TOOLIK:IMNAVAIT:67",-10.9,9.4,-27.2,277
"1514","TOOLIK:IMNAVAIT:68",-10.9,9.4,-27.2,277
"1515","TOOLIK:IMNAVAIT:69",-10.9,9.4,-27.2,277
"1516","TOOLIK:IMNAVAIT:70",-10.9,9.4,-27.2,277
"1517","TOOLIK:IMNAVAIT:71",-10.9,9.4,-27.2,277
"1518","TOOLIK:MOIST:8",-10.2,10.3,-26.7,249
"1519","TOOLIK:MOIST:10",-10.2,10.3,-26.7,249
"1520","TOOLIK:MOIST:11",-10.2,10.3,-26.7,249
"1521","TOOLIK:MOIST:12",-10.2,10.3,-26.7,249
"1522","TOOLIK:MOIST:13",-10.2,10.3,-26.7,249
"1523","TOOLIK:MOIST:18",-10.2,10.3,-26.7,249
"1524","TOOLIK:TUSSOCKGRID:1",-10.2,10.3,-26.7,249
"1525","TOOLIK:TUSSOCKGRID:2",-10.2,10.3,-26.7,249
"1526","TOOLIK:TUSSOCKGRID:3",-10.2,10.3,-26.7,249
"1527","TOOLIK:TUSSOCKGRID:4",-10.2,10.3,-26.7,249
"1528","TOOLIK:TUSSOCKGRID:5",-10.2,10.3,-26.7,249
"1529","TOOLIK:TUSSOCKGRID:6",-10.2,10.3,-26.7,249
"1530","TOOLIK:TUSSOCKGRID:7",-10.2,10.3,-26.7,249
"1531","TOOLIK:TUSSOCKGRID:8",-10.2,10.3,-26.7,249
"1532","TOOLIK:TUSSOCKGRID:9",-10.2,10.3,-26.7,249
"1533","TOOLIK:TUSSOCKGRID:10",-10.2,10.3,-26.7,249
"1534","TOOLIK:TUSSOCKGRID:11",-10.2,10.3,-26.7,249
"1535","TOOLIK:TUSSOCKGRID:12",-10.2,10.3,-26.7,249
"1536","TOOLIK:TUSSOCKGRID:13",-10.2,10.3,-26.7,249
"1537","TOOLIK:TUSSOCKGRID:14",-10.2,10.3,-26.7,249
"1538","TOOLIK:TUSSOCKGRID:15",-10.2,10.3,-26.7,249
"1539","TOOLIK:TUSSOCKGRID:16",-10.2,10.3,-26.7,249
"1540","TOOLIK:TUSSOCKGRID:17",-10.2,10.3,-26.7,249
"1541","TOOLIK:TUSSOCKGRID:18",-10.2,10.3,-26.7,249
"1542","TOOLIK:TUSSOCKGRID:19",-10.2,10.3,-26.7,249
"1543","TOOLIK:TUSSOCKGRID:20",-10.2,10.3,-26.7,249
"1544","TOOLIK:TUSSOCKGRID:21",-10.2,10.3,-26.7,249
"1545","TOOLIK:TUSSOCKGRID:22",-10.2,10.3,-26.7,249
"1546","TOOLIK:TUSSOCKGRID:23",-10.2,10.3,-26.7,249
"1547","TOOLIK:TUSSOCKGRID:24",-10.2,10.3,-26.7,249
"1548","TOOLIK:TUSSOCKGRID:25",-10.2,10.3,-26.7,249
"1549","TOOLIK:TUSSOCKGRID:26",-10.2,10.3,-26.7,249
"1550","TOOLIK:TUSSOCKGRID:27",-10.2,10.3,-26.7,249
"1551","TOOLIK:TUSSOCKGRID:28",-10.2,10.3,-26.7,249
"1552","TOOLIK:TUSSOCKGRID:29",-10.2,10.3,-26.7,249
"1553","TOOLIK:TUSSOCKGRID:30",-10.2,10.3,-26.7,249
"1554","TOOLIK:TUSSOCKGRID:31",-10.2,10.3,-26.7,249
"1555","TOOLIK:TUSSOCKGRID:32",-10.2,10.3,-26.7,249
"1556","TOOLIK:TUSSOCKGRID:33",-10.2,10.3,-26.7,249
"1557","TOOLIK:TUSSOCKGRID:34",-10.2,10.3,-26.7,249
"1558","TOOLIK:TUSSOCKGRID:35",-10.2,10.3,-26.7,249
"1559","TOOLIK:TUSSOCKGRID:36",-10.2,10.3,-26.7,249
"1560","TOOLIK:TUSSOCKGRID:37",-10.2,10.3,-26.7,249
"1561","TOOLIK:TUSSOCKGRID:38",-10.2,10.3,-26.7,249
"1562","TOOLIK:TUSSOCKGRID:39",-10.2,10.3,-26.7,249
"1563","TOOLIK:TUSSOCKGRID:40",-10.2,10.3,-26.7,249
"1564","TOOLIK:TUSSOCKGRID:41",-10.2,10.3,-26.7,249
"1565","TOOLIK:TUSSOCKGRID:42",-10.2,10.3,-26.7,249
"1566","TOOLIK:TUSSOCKGRID:43",-10.2,10.3,-26.7,249
"1567","TOOLIK:TUSSOCKGRID:44",-10.2,10.3,-26.7,249
"1568","TOOLIK:TUSSOCKGRID:45",-10.2,10.3,-26.7,249
"1569","TOOLIK:TUSSOCKGRID:46",-10.2,10.3,-26.7,249
"1570","TOOLIK:TUSSOCKGRID:47",-10.2,10.3,-26.7,249
"1571","TOOLIK:TUSSOCKGRID:48",-10.2,10.3,-26.7,249
"1572","TOOLIK:TUSSOCKGRID:49",-10.2,10.3,-26.7,249
"1573","TOOLIK:TUSSOCKGRID:50",-10.2,10.3,-26.7,249
"1574","TOOLIK:TUSSOCKGRID:52",-10.2,10.3,-26.7,249
"1575","TOOLIK:TUSSOCKGRID:53",-10.2,10.3,-26.7,249
"1576","TOOLIK:TUSSOCKGRID:55",-10.2,10.3,-26.7,249
"1577","TOOLIK:TUSSOCKGRID:56",-10.2,10.3,-26.7,249
"1578","TOOLIK:TUSSOCKGRID:57",-10.2,10.3,-26.7,249
"1579","TOOLIK:TUSSOCKGRID:58",-10.2,10.3,-26.7,249
"1580","TOOLIK:TUSSOCKGRID:59",-10.2,10.3,-26.7,249
"1581","TOOLIK:TUSSOCKGRID:60",-10.2,10.3,-26.7,249
"1582","TOOLIK:TUSSOCKGRID:61",-10.2,10.3,-26.7,249
"1583","TOOLIK:TUSSOCKGRID:62",-10.2,10.3,-26.7,249
"1584","TOOLIK:TUSSOCKGRID:63",-10.2,10.3,-26.7,249
"1585","TOOLIK:TUSSOCKGRID:64",-10.2,10.3,-26.7,249
"1586","TOOLIK:TUSSOCKGRID:65",-10.2,10.3,-26.7,249
"1587","TOOLIK:TUSSOCKGRID:66",-10.2,10.3,-26.7,249
"1588","TOOLIK:TUSSOCKGRID:67",-10.2,10.3,-26.7,249
"1589","TOOLIK:TUSSOCKGRID:68",-10.2,10.3,-26.7,249
"1590","TOOLIK:TUSSOCKGRID:69",-10.2,10.3,-26.7,249
"1591","TOOLIK:TUSSOCKGRID:70",-10.2,10.3,-26.7,249
"1592","TOOLIK:TUSSOCKGRID:72",-10.2,10.3,-26.7,249
"1593","TOOLIK:TUSSOCKGRID:74",-10.2,10.3,-26.7,249
"1594","TOOLIK:TUSSOCKGRID:75",-10.2,10.3,-26.7,249
"1595","TOOLIK:TUSSOCKGRID:76",-10.2,10.3,-26.7,249
"1596","TOOLIK:TUSSOCKGRID:77",-10.2,10.3,-26.7,249
"1597","TOOLIK:TUSSOCKGRID:78",-10.2,10.3,-26.7,249
"1598","TOOLIK:TUSSOCKGRID:79",-10.2,10.3,-26.7,249
"1599","TOOLIK:TUSSOCKGRID:80",-10.2,10.3,-26.7,249
"1600","TOOLIK:TUSSOCKGRID:81",-10.2,10.3,-26.7,249
"1601","TOOLIK:TUSSOCKGRID:83",-10.2,10.3,-26.7,249
"1602","TOOLIK:TUSSOCKGRID:84",-10.2,10.3,-26.7,249
"1603","TOOLIK:TUSSOCKGRID:85",-10.2,10.3,-26.7,249
"1604","TOOLIK:TUSSOCKGRID:51",-10.2,10.3,-26.7,249
"1605","TOOLIK:TUSSOCKGRID:54",-10.2,10.3,-26.7,249
"1606","TOOLIK:TUSSOCKGRID:82",-10.2,10.3,-26.7,249
"1607","TOOLIK:TUSSOCKGRID:71",-10.2,10.3,-26.7,249
"1608","ANWR:ATIGUN-A:1",-11.4,8.7,-27.6,311
"1609","ANWR:ATIGUN-A:2",-11.4,8.7,-27.6,311
"1610","ANWR:ATIGUN-A:3",-11.4,8.7,-27.6,311
"1611","ANWR:ATIGUN-A:4",-11.4,8.7,-27.6,311
"1612","ANWR:ATIGUN-A:6",-11.4,8.7,-27.6,311
"1613","ANWR:ATIGUN-A:7",-11.4,8.7,-27.6,311
"1614","ANWR:ATIGUN-A:8",-11.4,8.7,-27.6,311
"1615","ANWR:ATIGUN-A:9",-11.4,8.7,-27.6,311
"1616","ANWR:ATIGUN-A:10",-11.4,8.7,-27.6,311
"1617","ANWR:ATIGUN-A:5",-11.4,8.7,-27.6,311
"1618","ANWR:ATIGUN-B:1",-12.1,8,-28.1,329
"1619","ANWR:ATIGUN-B:2",-12.1,8,-28.1,329
"1620","ANWR:ATIGUN-B:3",-12.1,8,-28.1,329
"1621","ANWR:ATIGUN-B:4",-12.1,8,-28.1,329
"1622","ANWR:ATIGUN-B:5",-12.1,8,-28.1,329
"1623","ANWR:ATIGUN-B:6",-12.1,8,-28.1,329
"1624","ANWR:ATIGUN-B:7",-12.1,8,-28.1,329
"1625","ANWR:ATIGUN-B:8",-12.1,8,-28.1,329
"1626","ANWR:ATIGUN-B:9",-12.1,8,-28.1,329
"1627","ANWR:ATIGUN-B:10",-12.1,8,-28.1,329
"1628","ANWR:ATIGUN-C:1",-10.3,10.1,-26.7,245
"1629","ANWR:ATIGUN-C:2",-10.3,10.1,-26.7,245
"1630","ANWR:ATIGUN-C:3",-10.3,10.1,-26.7,245
"1631","ANWR:ATIGUN-C:4",-10.3,10.1,-26.7,245
"1632","ANWR:ATIGUN-C:5",-10.3,10.1,-26.7,245
"1633","ANWR:ATIGUN-C:6",-10.3,10.1,-26.7,245
"1634","ANWR:ATIGUN-C:7",-10.3,10.1,-26.7,245
"1635","ANWR:ATIGUN-C:8",-10.3,10.1,-26.7,245
"1636","ANWR:ATIGUN-C:9",-10.3,10.1,-26.7,245
"1637","ANWR:ATIGUN-C:10",-10.3,10.1,-26.7,245
"1638","ANWR:JAGO-A:1",-9,10.6,-25.5,168
"1639","ANWR:JAGO-A:2",-9,10.6,-25.5,168
"1640","ANWR:JAGO-A:3",-9,10.6,-25.5,168
"1641","ANWR:JAGO-A:4",-9,10.6,-25.5,168
"1642","ANWR:JAGO-A:5",-9,10.6,-25.5,168
"1643","ANWR:JAGO-A:6",-9,10.6,-25.5,168
"1644","ANWR:JAGO-A:7",-9,10.6,-25.5,168
"1645","ANWR:JAGO-A:8",-9,10.6,-25.5,168
"1646","ANWR:JAGO-A:9",-9,10.6,-25.5,168
"1647","ANWR:JAGO-A:10",-9,10.6,-25.5,168
"1648","ANWR:JAGO-B:1",-9,10.6,-25.5,171
"1649","ANWR:JAGO-B:2",-9,10.6,-25.5,171
"1650","ANWR:JAGO-B:3",-9,10.6,-25.5,171
"1651","ANWR:JAGO-B:4",-9,10.6,-25.5,171
"1652","ANWR:JAGO-B:5",-9,10.6,-25.5,171
"1653","ANWR:JAGO-B:6",-9,10.6,-25.5,171
"1654","ANWR:JAGO-B:7",-9,10.6,-25.5,171
"1655","ANWR:JAGO-B:8",-9,10.6,-25.5,171
"1656","ANWR:JAGO-B:9",-9,10.6,-25.5,171
"1657","ANWR:JAGO-B:10",-9,10.6,-25.5,171
"1658","BROOKS:SHEEN-B:2",-10.3,10.6,-27.7,218
"1659","BROOKS:SHEEN-B:4",-10.3,10.6,-27.7,218
"1660","BROOKS:SHEEN-B:5",-10.3,10.6,-27.7,218
"1661","BROOKS:SHEEN-B:6",-10.3,10.6,-27.7,218
"1662","BROOKS:SHEEN-B:7",-10.3,10.6,-27.7,218
"1663","BROOKS:SHEEN-B:8",-10.3,10.6,-27.7,218
"1664","BROOKS:SHEEN-B:9",-10.3,10.6,-27.7,218
"1665","BROOKS:SHEEN-B:10",-10.3,10.6,-27.7,218
"1666","BROOKS:SHEEN-B:3",-10.3,10.6,-27.7,218
"1667","DARING:DARINGOTCB:B1",-8.8,11,-27.1,308
"1668","DARING:DARINGOTCB:B2",-8.8,11,-27.1,308
"1669","DARING:DARINGOTCB:B3",-8.8,11,-27.1,308
"1670","DARING:DARINGOTCB:B4",-8.8,11,-27.1,308
"1671","DARING:DARINGOTCF:F2",-8.8,11,-27.1,308
"1672","DARING:DARINGOTCF:F3",-8.8,11,-27.1,308
"1673","DARING:DARINGOTCF:F4",-8.8,11,-27.1,308
"1674","ENDALEN:BIS-H:BIS-H1",-6.5,4,-14.9,325
"1675","ENDALEN:BIS-H:BIS-H2",-6.5,4,-14.9,325
"1676","ENDALEN:BIS-H:BIS-H3",-6.5,4,-14.9,325
"1677","ENDALEN:BIS-H:BIS-H5",-6.5,4,-14.9,325
"1678","ENDALEN:BIS-H:BIS-H4",-6.5,4,-14.9,325
"1679","ENDALEN:CAS-H:CAS-H1",-6.5,4,-14.9,325
"1680","ENDALEN:CAS-H:CAS-H2",-6.5,4,-14.9,325
"1681","ENDALEN:CAS-H:CAS-H3",-6.5,4,-14.9,325
"1682","ENDALEN:CAS-H:CAS-H4",-6.5,4,-14.9,325
"1683","ENDALEN:CAS-H:CAS-H5",-6.5,4,-14.9,325
"1684","ENDALEN:DRY-H:DRY-H1",-6.5,4,-14.9,325
"1685","ENDALEN:DRY-H:DRY-H2",-6.5,4,-14.9,325
"1686","ENDALEN:DRY-H:DRY-H3",-6.5,4,-14.9,325
"1687","ENDALEN:DRY-H:DRY-H4",-6.5,4,-14.9,325
"1688","ENDALEN:DRY-H:DRY-H5",-6.5,4,-14.9,325
"1689","AUYUITTUQ:OWL RIVER:1",-10.6,5.3,-25.4,233
"1690","AUYUITTUQ:OWL RIVER:2",-10.6,5.3,-25.4,233
"1691","AUYUITTUQ:OWL RIVER:3",-10.6,5.3,-25.4,233
"1692","AUYUITTUQ:OWL RIVER:4",-10.6,5.3,-25.4,233
"1693","AUYUITTUQ:OWL RIVER:5",-10.6,5.3,-25.4,233
"1694","AUYUITTUQ:OWL RIVER:6",-10.6,5.3,-25.4,233
"1695","AUYUITTUQ:OWL RIVER:7",-10.6,5.3,-25.4,233
"1696","AUYUITTUQ:OWL RIVER:8",-10.6,5.3,-25.4,233
"1697","AUYUITTUQ:OWL RIVER:9",-10.6,5.3,-25.4,233
"1698","AUYUITTUQ:OWL RIVER:10",-10.6,5.3,-25.4,233
"1699","AUYUITTUQ:OWL RIVER:11",-10.6,5.3,-25.4,233
"1700","AUYUITTUQ:OWL RIVER:12",-10.6,5.3,-25.4,233
"1701","AUYUITTUQ:OWL RIVER:13",-10.6,5.3,-25.4,233
"1702","AUYUITTUQ:OWL RIVER:14",-10.6,5.3,-25.4,233
"1703","AUYUITTUQ:OWL RIVER:15",-10.6,5.3,-25.4,233
"1704","IGLOOLIK:IGLOOLIK:1",-12.7,5.5,-31.4,242
"1705","IGLOOLIK:IGLOOLIK:2",-12.7,5.5,-31.4,242
"1706","IGLOOLIK:IGLOOLIK:3",-12.7,5.5,-31.4,242
"1707","IGLOOLIK:IGLOOLIK:4",-12.7,5.5,-31.4,242
"1708","IGLOOLIK:IGLOOLIK:5",-12.7,5.5,-31.4,242
"1709","IGLOOLIK:IGLOOLIK:6",-12.7,5.5,-31.4,242
"1710","IGLOOLIK:IGLOOLIK:7",-12.7,5.5,-31.4,242
"1711","IGLOOLIK:IGLOOLIK:8",-12.7,5.5,-31.4,242
"1712","IGLOOLIK:IGLOOLIK:9",-12.7,5.5,-31.4,242
"1713","IGLOOLIK:IGLOOLIK:10",-12.7,5.5,-31.4,242
"1714","NARSARSUAQ:HIGH_ELEVATION:33_removal_control",-3.1,6.8,-12,710
"1715","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",-3.1,6.8,-12,710
"1716","NARSARSUAQ:HIGH_ELEVATION:41_removal_control",-3.1,6.8,-12,710
"1717","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",-3.1,6.8,-12,710
"1718","NARSARSUAQ:HIGH_ELEVATION:49_removal_control",-3.1,6.8,-12,710
"1719","NARSARSUAQ:HIGH_ELEVATION:53_removal_control",-3.1,6.8,-12,710
"1720","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",-3.1,6.8,-12,710
"1721","NARSARSUAQ:HIGH_ELEVATION:61_removal_control",-3.1,6.8,-12,710
"1722","NUUK:KOBBEFJORD:1_C",-2.5,7.2,-11.5,640
"1723","NUUK:KOBBEFJORD:1_LG",-2.5,7.2,-11.5,640
"1724","NUUK:KOBBEFJORD:1_SG",-2.5,7.2,-11.5,640
"1725","NUUK:KOBBEFJORD:2_C",-2.5,7.2,-11.5,640
"1726","NUUK:KOBBEFJORD:2_LG",-2.5,7.2,-11.5,640
"1727","NUUK:KOBBEFJORD:2_SG",-2.5,7.2,-11.5,640
"1728","NUUK:KOBBEFJORD:3_C",-2.5,7.2,-11.5,640
"1729","NUUK:KOBBEFJORD:3_LG",-2.5,7.2,-11.5,640
"1730","NUUK:KOBBEFJORD:3_SG",-2.5,7.2,-11.5,640
"1731","NUUK:KOBBEFJORD:4_C",-2.5,7.2,-11.5,640
"1732","NUUK:KOBBEFJORD:4_LG",-2.5,7.2,-11.5,640
"1733","NUUK:KOBBEFJORD:4_SG",-2.5,7.2,-11.5,640
"1734","NUUK:KOBBEFJORD:5_C",-2.5,7.2,-11.5,640
"1735","NUUK:KOBBEFJORD:5_LG",-2.5,7.2,-11.5,640
"1736","NUUK:KOBBEFJORD:5_SG",-2.5,7.2,-11.5,640
"1737","NUUK:KOBBEFJORD:6_C",-2.5,7.2,-11.5,640
"1738","NUUK:KOBBEFJORD:6_LG",-2.5,7.2,-11.5,640
"1739","NUUK:KOBBEFJORD:6_SG",-2.5,7.2,-11.5,640
"1740","QUTTINIRPAAQ:TANQUARY_FIORD:1",-18.9,2.6,-34.3,45
"1741","QUTTINIRPAAQ:TANQUARY_FIORD:2",-18.9,2.6,-34.3,45
"1742","QUTTINIRPAAQ:TANQUARY_FIORD:3",-18.9,2.6,-34.3,45
"1743","QUTTINIRPAAQ:TANQUARY_FIORD:4",-18.9,2.6,-34.3,45
"1744","QUTTINIRPAAQ:TANQUARY_FIORD:5",-18.9,2.6,-34.3,45
"1745","QUTTINIRPAAQ:TANQUARY_FIORD:6",-18.9,2.6,-34.3,45
"1746","QUTTINIRPAAQ:TANQUARY_FIORD:7",-18.9,2.6,-34.3,45
"1747","QUTTINIRPAAQ:TANQUARY_FIORD:8",-18.9,2.6,-34.3,45
"1748","QUTTINIRPAAQ:TANQUARY_FIORD:9",-18.9,2.6,-34.3,45
"1749","QUTTINIRPAAQ:TANQUARY_FIORD:11",-18.9,2.6,-34.3,45
"1750","QUTTINIRPAAQ:TANQUARY_FIORD:12",-18.9,2.6,-34.3,45
"1751","ATQASUK:AD:ADC01",-11.1,8,-28.1,138
"1752","ATQASUK:AD:ADC02",-11.1,8,-28.1,138
"1753","ATQASUK:AD:ADC03",-11.1,8,-28.1,138
"1754","ATQASUK:AD:ADC04",-11.1,8,-28.1,138
"1755","ATQASUK:AD:ADC05",-11.1,8,-28.1,138
"1756","ATQASUK:AD:ADC06",-11.1,8,-28.1,138
"1757","ATQASUK:AD:ADC07",-11.1,8,-28.1,138
"1758","ATQASUK:AD:ADC08",-11.1,8,-28.1,138
"1759","ATQASUK:AD:ADC09",-11.1,8,-28.1,138
"1760","ATQASUK:AD:ADC10",-11.1,8,-28.1,138
"1761","ATQASUK:AD:ADC11",-11.1,8,-28.1,138
"1762","ATQASUK:AD:ADC12",-11.1,8,-28.1,138
"1763","ATQASUK:AD:ADC13",-11.1,8,-28.1,138
"1764","ATQASUK:AD:ADC14",-11.1,8,-28.1,138
"1765","ATQASUK:AD:ADC15",-11.1,8,-28.1,138
"1766","ATQASUK:AD:ADC16",-11.1,8,-28.1,138
"1767","ATQASUK:AD:ADC17",-11.1,8,-28.1,138
