"","SiteSubsitePlot","YEAR","SPECIES_NAME","RelCover"
"280","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Arctagrostis latifolia",9.3126523468623
"281","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Luzula arctica",0.837437619250388
"282","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Luzula confusa",6.96867253314491
"283","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Saxifraga punctata",0.0905486250644027
"284","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Luzula wahlenbergii",0.797681733722423
"285","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Salix lanata",2.89134095398465
"286","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Salix niphoclada",4.27644392816573
"287","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Hippuris vulgaris",2.51447672999697
"288","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Luzula wahlenbergii",0.418656004943984
"289","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Carex aquatilis",7.91320617969634
"290","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Carex aquatilis",10.4092261637694
"291","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Carex bigelowii",20.8261837648126
"292","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Carex aquatilis",5.1316860621074
"293","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Dryas integrifolia",0.96473879697072
"294","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Elymus arenarius",13.747248702511
"295","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Salix lanata",7.17877666466857
"296","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Androsace septentrionalis",2.95639757043248
"297","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Lupinus arcticus",4.66516914737036
"298","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Salix alaxensis",6.6779610984997
"299","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Eriophorum angustifolium",1.54218122685657
"300","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Luzula wahlenbergii",2.5658430310537
"301","ATQASUK:RATE_DRYAS_HEATH:14",2009,"Poa arctica",5.48507023426612
"302","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Carex aquatilis",19.8462792622711
"303","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Empetrum nigrum",7.77700805339095
"304","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Salix reticulata",2.25105719293168
"305","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Luzula confusa",0.777567067637955
"306","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Pyrola grandiflora",2.4742808934837
"307","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Stellaria edwardsii",0.538361727329708
"308","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Luzula arctica",0.233258457368518
"309","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Arctagrostis latifolia",0.905486250644027
"310","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Luzula wahlenbergii",0.34270693930146
"311","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Stellaria edwardsii",0.739099392608119
"312","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Arctagrostis latifolia",0.536591037141043
"313","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Saussurea angustifolia",0.543291750386416
"314","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Salix arctica",1.21433891389528
"315","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Dryas integrifolia",14.7744567857258
"316","ATQASUK:RATE_DRYAS_HEATH:14",2009,"Salix niphoclada",18.9873658067922
"317","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Dryas integrifolia",0.565928906652517
"318","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Salix alaxensis",27.4373784361434
"319","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Carex maritima",0.698506844553569
"320","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Pyrola grandiflora",7.71090613428286
"321","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Lagotis glauca",0.263221811037848
"322","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Dryas integrifolia",7.1143829497398
"323","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Arctagrostis latifolia",0.583146143421295
"324","ATQASUK:RATE_DRYAS_HEATH:14",2009,"Carex aquatilis",8.35444095498855
"325","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Salix niphoclada",4.40035080288635
"326","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Juncus biglumis",0.575371439981659
"327","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Festuca brachyphylla",0.845307912466628
"328","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Polygonum viviparum",0.17135346965073
"329","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Saxifraga hieraciifolia",0.298106131745024
"330","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Pedicularis capitata",16.078979949512
"331","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Arctostaphylos rubra",6.10097234207449
"332","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Carex bigelowii",13.1847635585998
"333","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Polygonum viviparum",0.198836789873931
"334","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Vaccinium uliginosum",0.198836789873931
"335","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Arctostaphylos rubra",0.505974547456365
"336","ATQASUK:RATE_DRYAS_HEATH:14",2009,"Stellaria laeta",1.89873658067922
"337","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Saxifraga punctata",0.239894857511022
"338","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Salix lanata",33.2798390734893
"339","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Salix pulchra",15.6274364321466
"340","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Salix pulchra",7.39303206727659
"341","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Stellaria edwardsii",0.0362194500257611
"342","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Potentilla hookeriana",5.91279514086495
"343","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Salix pulchra",11.9328894298465
"344","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Stellaria edwardsii",2.36128201806936
"345","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Dryas integrifolia",6.2886723361818
"346","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Tofieldia pusilla",1.65793847070521
"347","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Saussurea angustifolia",2.4118469924268
"348","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Salix reticulata",9.0970798373722
"349","ATQASUK:RATE_DRYAS_HEATH:14",2009,"Minuartia arctica",1.89873658067922
"350","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Carex aquatilis",37.8691167928114
"351","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Dryas integrifolia",8.79413088647821
"352","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Dryas integrifolia",5.12086068746358
"353","ATQASUK:RATE_DRYAS_HEATH:14",2009,"Arctagrostis latifolia",3.79747316135843
"354","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Polygonum viviparum",0.19442092421666
"355","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Arctostaphylos rubra",13.1610905518924
"356","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Tofieldia coccinea",0.518300292272847
"357","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Pyrola grandiflora",17.9621388259795
"358","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Salix pulchra",4.8573556555811
"359","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Carex bigelowii",13.8789682183592
"360","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Luzula wahlenbergii",0.033955734399151
"361","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Vaccinium vitis-idaea",0.4019744987378
"362","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Poa arctica",0.945147429687095
"363","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Dupontia fisheri",2.38484905396019
"364","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Poa arctica",0.266625998776536
"365","ATQASUK:RATE_DRYAS_HEATH:14",2009,"Festuca brachyphylla",7.59494632271686
"366","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Salix pulchra",36.0383527756323
"367","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Arctagrostis latifolia",0.687966097030738
"368","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Poa lanata",3.28485334050752
"369","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Poa arctica",3.5980862018717
"370","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Salix lanata",7.30048289581747
"371","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Antennaria friesiana",2.58843192793805
"372","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Salix niphoclada",14.2363756036593
"373","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Carex bigelowii",7.87073767041223
"374","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Carex aquatilis",17.810304070464
"375","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Polygonum bistorta",2.36511805634598
"376","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Lupinus arcticus",10.5647663248373
"377","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Dryas integrifolia",7.28534302032736
"378","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Pedicularis capitata",1.43558940309175
"379","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Carex bigelowii",9.24129008409574
"380","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Salix reticulata",22.8700495450277
"381","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Festuca brachyphylla",0.777567067637955
"382","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Luzula confusa",0.0642575511190238
"383","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Salix lanata",11.5462936397416
"384","ATQASUK:RATE_DRYAS_HEATH:14",2009,"Salix lanata",44.3039801316204
"385","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Salix reticulata",2.33040718724993
"386","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Stellaria edwardsii",0.137082775720584
"387","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Poa arctica",1.65111863287377
"388","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Saxifraga hieraciifolia",4.04779637965092
"389","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Petasites frigidus",0.37263266468128
"390","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Carex maritima",1.31610905518924
"391","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Hippuris vulgaris",0.894318395235072
"392","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Poa arctica",0.0181097250128805
"393","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Pedicularis capitata",0.747026156781322
"394","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Bupleurum americanum",2.66075781338923
"395","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Carex aquatilis",38.8134183532021
"396","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Salix reticulata",16.5747009250233
"397","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Saxifraga punctata",1.57011703024297
"398","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Festuca brachyphylla",4.10614058557367
"399","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Tephroseris atropurpurea",0.198836789873931
"400","ATQASUK:RATE_DRYAS_HEATH:19",2000,"Hippuris vulgaris",0.428383674126826
"401","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Pyrola grandiflora",5.46452511252874
"402","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Cassiope tetragona",12.3272715578924
"403","ATQASUK:RATE_DRYAS_HEATH:17",2009,"Cassiope tetragona",9.10754185421457
"404","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Luzula arctica",1.63958372459763
"405","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Arctostaphylos rubra",24.8420257097472
"406","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Salix arctica",2.51218724838875
"407","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Salix reticulata",1.05036405074707
"408","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Petasites frigidus",2.75641953274484
"409","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Polygonum viviparum",1.07198559323397
"410","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Salix reticulata",19.8612821055831
"411","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Juncus biglumis",0.0798040672555656
"412","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Artemisia glomerata",0.12313540457191
"413","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Artemisia borealis",0.246640585133526
"414","ATQASUK:RATE_DRYAS_HEATH:16",2000,"Hippuris vulgaris",0.332377359574155
"415","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Luzula multiflora",0.459376457157558
"416","ATQASUK:RATE_DRYAS_HEATH:14",2000,"Bromus pumpellianus",1.10932796911631
"417","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Carex maritima",1.02050575098727
"418","ATQASUK:RATE_DRYAS_HEATH:16",2009,"Poa arctica",1.81428428141233
"419","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Arctostaphylos rubra",0.362194500257611
"420","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Stellaria laeta",0.443459635564871
"421","ATQASUK:RATE_DRYAS_HEATH:17",2000,"Saxifraga hirculus",0.894318395235072
"422","ATQASUK:RATE_DRYAS_HEATH:19",2009,"Poa arctica",0.628046812097186
"423","ATQASUK:RATE_DRYAS_HEATH:5",2009,"Carex obtusata",24.5380998345896
"424","ATQASUK:RATE_DRYAS_HEATH:14",2009,"Carex maritima",4.64127169781228
"425","ATQASUK:RATE_DRYAS_HEATH:1",2000,"Cassiope tetragona",19.9206975141686
"426","ATQASUK:RATE_DRYAS_HEATH:1",2009,"Salix pulchra",38.4287620793337
"427","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2000,"Salix pulchra",0.209614309670207
"428","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2009,"Eriophorum vaginatum",0.40551500405515
"429","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2000,"Cardamine pratensis",0.511084137226091
"430","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2009,"Saxifraga foliolosa",4.42304374941946
"431","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2009,"Saxifraga cernua",9.95209723862475
"432","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2009,"Saxifraga cernua",5.25701548716762
"433","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2000,"Eriophorum angustifolium",12.8284389489954
"434","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2000,"Dupontia fisheri",0.92633999872229
"435","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2000,"Polygonum viviparum",0.0772797527047913
"436","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2009,"Dupontia fisheri",9.05363207200008
"437","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2009,"Pedicularis sudetica",4.8661800486618
"438","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2000,"Stellaria edwardsii",0.511084137226091
"439","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2009,"Cardamine pratensis",7.88552323075144
"440","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2000,"Salix pulchra",3.70942812982998
"441","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2009,"Poa arctica",5.51986626152601
"442","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2000,"Saxifraga cernua",1.32881875678784
"443","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2009,"Eriophorum angustifolium",8.10896883003145
"444","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2000,"Carex aquatilis",90.9729764262442
"445","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2000,"Eriophorum angustifolium",7.97931805477921
"446","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2009,"Carex aquatilis",68.6694709465108
"447","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2009,"Caltha palustris",1.31425387179191
"448","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2000,"Carex aquatilis",83.3075734157651
"449","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2009,"Carex aquatilis",55.1986626152601
"450","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2009,"Dupontia fisheri",2.21168774299704
"451","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2009,"Stellaria monantha",5.78271703588439
"452","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2009,"Luzula wahlenbergii",6.6347314924165
"453","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2009,"Carex aquatilis",70.397404703974
"454","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2000,"Luzula wahlenbergii",0.698714365567356
"455","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2000,"Eriophorum angustifolium",2.93873378905002
"456","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2009,"Salix pulchra",6.4882400648824
"457","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2009,"Eriophorum angustifolium",9.98832942561849
"458","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2009,"Eriophorum angustifolium",17.8426601784266
"459","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2000,"Carex aquatilis",90.2738960313024
"460","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:13",2000,"Alopecurus alpinus",2.8109627547435
"461","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:45",2000,"Pedicularis sudetica",0.0772797527047913
"462","ATQASUK:RATE_ERIOPHORUM_WET_MEADOW:46",2000,"Saxifraga cernua",0.838457238680827
"463","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55",2000,"Carex bigelowii",7.3392614058733
"464","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Poa arctica",0.0727601967906972
"465","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:32",2009,"Rubus chamaemorus",0.668486313655151
"466","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:38",2009,"Cassiope tetragona",9.17098849499493
"467","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55",2009,"Luzula confusa",8.14322698470236
"468","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2009,"Polygonum viviparum",0.739757772699909
"469","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51",2000,"Cassiope tetragona",13.7057623881776
"470","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:8",2009,"Vaccinium vitis-idaea",12.9327068155365
"471","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:53",2000,"Artemisia arctica",0.306295912481048
"472","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:49",2000,"Rubus chamaemorus",0.343471466107953
"473","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2000,"Poa arctica",0.141948026581755
"474","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2000,"Stellaria edwardsii",0.136270105518485
"475","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2000,"Petasites frigidus",0.151373375546784
"476","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:38",2000,"Salix phlebophylla",52.4337866857552
"477","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Anemone parviflora",0.152720053233847
"478","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51",2000,"Tephroseris atropurpurea",0.288109119271002
"479","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:28",2009,"Carex bigelowii",1.48041470561065
"480","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:53",2000,"Diapensia lapponica",29.914900785649
"481","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:38",2009,"Ledum palustre",11.7184598241922
"482","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Pedicularis capitata",0.436343009239563
"483","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Arctagrostis latifolia",4.98674608109435
"484","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25",2000,"Salix phlebophylla",1.0306807904291
"485","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:38",2000,"Artemisia arctica",0.178954903364352
"486","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Hierochloe alpina",0.181845949100588
"487","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Luzula confusa",0.181845949100588
"488","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51",2009,"Polygonum bistorta",8.41442954460764
"489","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2000,"Pedicularis capitata",0.143477307314329
"490","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55",2000,"Luzula arctica",0.404738680470954
"491","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:28",2000,"Salix phlebophylla",8.78484508804172
"492","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25",2000,"Stellaria edwardsii",0.231903177846547
"493","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25",2009,"Carex bigelowii",8.23956253415985
"494","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2009,"Salix phlebophylla",1.86200352333213
"495","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2009,"Artemisia arctica",2.27632282810348
"496","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:38",2000,"Antennaria friesiana",0.357909806728704
"497","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2009,"Salix alaxensis",15.5356900111986
"498","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:32",2009,"Salix pulchra",18.7163690244093
"499","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2009,"Cassiope tetragona",16.0535463449053
"500","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:53",2000,"Antennaria friesiana",0.510493187468413
"501","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:28",2000,"Saxifraga punctata",0.175696901760834
"502","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2009,"Dryas integrifolia",16.3448405326152
"503","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Salix pulchra",14.1811478002858
"504","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2000,"Luzula wahlenbergii",0.167418094882531
"505","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51",2009,"Arctagrostis latifolia",1.71723051930768
"506","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:32",2009,"Vaccinium vitis-idaea",21.0559151524604
"507","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2000,"Saussurea angustifolia",0.167418094882531
"508","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:8",2009,"Empetrum nigrum",1.95950103265704
"509","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55",2000,"Hierochloe alpina",1.19735192972657
"510","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:8",2009,"Diapensia lapponica",29.19656538659
"511","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:28",2000,"Polygonum bistorta",0.390398515712574
"512","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25",2000,"Calamagrostis holmii",9.79146750907643
"513","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2009,"Vaccinium vitis-idaea",17.4992317410455
"514","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:28",2000,"Carex bigelowii",0.395318028961877
"515","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2000,"Carex scirpoidea",0.188345356742847
"516","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25",2000,"Poa lanata",0.289878972308184
"517","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51",2000,"Carex bigelowii",33.3840268188432
"518","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:49",2009,"Luzula arctica",3.55748661199205
"519","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51",2000,"Vaccinium vitis-idaea",34.2644059704441
"520","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:28",2009,"Stellaria laeta",1.01520918851956
"521","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:32",2000,"Rubus chamaemorus",0.312083797819755
"522","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Calamagrostis holmii",18.7627493973012
"523","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25",2000,"Hierochloe alpina",1.41718608684001
"524","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:49",2009,"Petasites frigidus",1.73921567697389
"525","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2009,"Luzula confusa",0.523681944912849
"526","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2009,"Poa arctica",0.523681944912849
"527","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2000,"Carex obtusata",0.170337631898106
"528","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55",2009,"Diapensia lapponica",4.95197573928046
"529","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2000,"Luzula arctica",0.648745117669808
"530","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Cassiope tetragona",10.4722322217495
"531","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51",2009,"Carex bigelowii",16.6571360372845
"532","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25",2000,"Polygonum bistorta",0.360738276650184
"533","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:8",2009,"Arctagrostis latifolia",0.326648822143929
"534","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2009,"Stellaria edwardsii",0.598463726646404
"535","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Artemisia arctica",0.90901157399832
"536","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:38",2009,"Hierochloe alpina",8.94171378262006
"537","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2000,"Diapensia lapponica",3.27302375495348
"538","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25",2000,"Luzula confusa",0.425155826052003
"539","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2000,"Dryas integrifolia",21.2620980500814
"540","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:49",2000,"Carex bigelowii",40.7482057518981
"541","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Petasites frigidus",3.15137829848044
"542","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:24",2000,"Vaccinium vitis-idaea",4.51931363244647
"543","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:49",2009,"Luzula confusa",3.16221032177071
"544","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55",2000,"Rubus chamaemorus",0.464640005180655
