"","SiteSubsitePlot","NbSpeciesPerTrendPlot","TotalSpecies","SiteSubsite","LAT","SurveyedArea","Region","MOISTURE","Duration","PlotGraminoidMean","PlotShrubMean","PlotForbMean","MeanRichness","Extinct","Coloniser","Persisting"
"128","ANWR:ATIGUN-B:6",0,4,"ANWR:ATIGUN-B",68.4759725,1,"North America-West","MOIST",10,55.4761904761905,40.7936507936508,3.73015873015873,4,0,0,1
"129","ANWR:ATIGUN-B:7",1,6,"ANWR:ATIGUN-B",68.4759725,1,"North America-West","MOIST",10,39.6645459803355,49.4254867939078,10.9099672257567,5,0.166666666666667,0,0.833333333333333
"130","ANWR:ATIGUN-B:8",1,6,"ANWR:ATIGUN-B",68.4759725,1,"North America-West","MOIST",10,66.7824074074074,21.9907407407407,11.2268518518519,4,0.166666666666667,0.333333333333333,0.5
"131","ANWR:ATIGUN-B:9",1,5,"ANWR:ATIGUN-B",68.4759725,1,"North America-West","MOIST",5,15.5555555555556,73.1111111111111,11.3333333333333,4,0.2,0.2,0.6
"132","ANWR:ATIGUN-C:1",0,7,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0,77.6061615787643,22.3938384212357,7,0,0.285714285714286,0.714285714285714
"133","ANWR:ATIGUN-C:10",1,4,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0,72.042042042042,27.957957957958,4,0.25,0.25,0.5
"134","ANWR:ATIGUN-C:2",1,7,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0.33003300330033,76.2935783947576,23.3763886019421,7,0.142857142857143,0.142857142857143,0.714285714285714
"135","ANWR:ATIGUN-C:3",1,11,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0.775193798449612,81.8740310077519,17.3507751937984,8,0.0909090909090909,0.363636363636364,0.545454545454545
"136","ANWR:ATIGUN-C:4",1,6,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0,86.6634050880626,13.3365949119374,5,0.166666666666667,0.166666666666667,0.666666666666667
"137","ANWR:ATIGUN-C:5",0,7,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0,93.5697491966573,6.43025080334271,5,0,0.142857142857143,0.857142857142857
"138","ANWR:ATIGUN-C:6",5,13,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0.793650793650794,70.7169542785981,28.4893949277511,9,0.384615384615385,0.153846153846154,0.461538461538462
"139","ANWR:ATIGUN-C:7",1,6,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0,83.7697798417613,16.2302201582387,5,0.166666666666667,0,0.833333333333333
"140","ANWR:ATIGUN-C:8",2,7,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0,79.5748432601881,20.4251567398119,6,0.285714285714286,0.142857142857143,0.571428571428571
"141","ANWR:ATIGUN-C:9",1,7,"ANWR:ATIGUN-C",68.454758,1,"North America-West","MOIST",10,0,69.8308270676692,30.1691729323308,6,0.142857142857143,0.142857142857143,0.714285714285714
"142","ANWR:JAGO-A:1",1,10,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,48.6315961979679,48.8749399739315,2.49346382810058,10,0.1,0.1,0.8
"143","ANWR:JAGO-A:10",0,12,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,39.7435995317351,49.195805975467,11.0605944927979,12,0,0.166666666666667,0.833333333333333
"144","ANWR:JAGO-A:2",1,8,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,30.2642464249936,69.3028531421059,0.432900432900433,8,0.125,0,0.875
"145","ANWR:JAGO-A:3",2,11,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,36.6774970488341,58.089366513274,5.23313643789184,9,0.181818181818182,0.181818181818182,0.636363636363636
"146","ANWR:JAGO-A:4",1,8,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,38.498404489703,58.0138681077103,3.48772740258671,9,0.125,0,0.875
"147","ANWR:JAGO-A:5",4,12,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,48.7244999601562,47.2083006044876,4.06719943535626,10,0.333333333333333,0,0.666666666666667
"148","ANWR:JAGO-A:6",1,12,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,45.4607130494981,48.3116995500173,6.2275874004846,10,0.0833333333333333,0.166666666666667,0.75
"149","ANWR:JAGO-A:7",2,13,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,29.2092908327156,66.3123010508874,4.47840811639704,11,0.153846153846154,0.0769230769230769,0.769230769230769
"150","ANWR:JAGO-A:8",0,11,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,41.196826654343,48.0843291300808,10.7188442155762,12,0,0.181818181818182,0.818181818181818
"151","ANWR:JAGO-A:9",3,15,"ANWR:JAGO-A",69.70312,1,"North America-West","MOIST",9,28.7840375586854,61.8159130219916,9.40004941932295,12,0.2,0.266666666666667,0.533333333333333
"152","ANWR:JAGO-B:1",1,14,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,33.7115782767957,51.2279025322504,15.060519190954,13,0.0714285714285714,0.214285714285714,0.714285714285714
"153","ANWR:JAGO-B:10",1,12,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,57.0758001874916,29.5414825231016,13.3827172894067,11,0.0833333333333333,0.166666666666667,0.75
"154","ANWR:JAGO-B:2",2,14,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,44.8102457858555,48.9562733465172,6.23348086762721,12,0.142857142857143,0.285714285714286,0.571428571428571
"155","ANWR:JAGO-B:3",2,12,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,35.8035894333535,56.1474087517645,8.04900181488203,10,0.166666666666667,0.166666666666667,0.666666666666667
"156","ANWR:JAGO-B:4",3,17,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,33.0588235294118,61.140056022409,5.80112044817927,15,0.176470588235294,0.117647058823529,0.705882352941177
"157","ANWR:JAGO-B:5",2,17,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,39.2745195217617,45.3251438675315,15.4003366107068,15,0.117647058823529,0.117647058823529,0.764705882352941
"158","ANWR:JAGO-B:6",2,15,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,22.2654590307842,68.2426576973685,9.49188327184722,14,0.133333333333333,0.2,0.666666666666667
"159","ANWR:JAGO-B:7",3,13,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,55.5958862673926,40.1290582778786,4.27505545472878,10,0.230769230769231,0.153846153846154,0.615384615384615
"160","ANWR:JAGO-B:8",3,18,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,29.513336866278,54.4135311782371,16.0731319554849,16,0.166666666666667,0.0555555555555556,0.777777777777778
"161","ANWR:JAGO-B:9",2,14,"ANWR:JAGO-B",69.71159,1,"North America-West","MOIST",9,20.0261223497965,53.6601664540429,26.3137111961606,11,0.142857142857143,0.357142857142857,0.5
"162","ATQASUK:AD:ADC01",1,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,10.4974367105333,89.5025632894667,0,6,0.142857142857143,0,0.857142857142857
"163","ATQASUK:AD:ADC02",0,8,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,15.9607060880121,82.1266567638304,1.91263714815752,7,0,0.125,0.875
"164","ATQASUK:AD:ADC03",1,10,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,41.0933687884452,58.6718894275172,0.234741784037559,7,0.1,0.2,0.7
"165","ATQASUK:AD:ADC04",1,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,32.3010752688172,67.6989247311828,0,6,0.142857142857143,0.142857142857143,0.714285714285714
"166","ATQASUK:AD:ADC05",0,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,36.8115041105618,63.1884958894382,0,7,0,0.142857142857143,0.857142857142857
"167","ATQASUK:AD:ADC06",1,8,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,46.1851204351204,53.8148795648796,0,7,0.125,0.25,0.625
"168","ATQASUK:AD:ADC07",1,8,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,41.6680426398097,58.3319573601903,0,7,0.125,0.125,0.75
"169","ATQASUK:AD:ADC08",0,9,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,34.7210391887481,65.2789608112519,0,7,0,0.222222222222222,0.777777777777778
"170","ATQASUK:AD:ADC09",2,8,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,24.6290545203589,75.3709454796411,0,6,0.25,0.125,0.625
"171","ATQASUK:AD:ADC10",0,9,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,13.1138822666422,78.6856308633851,8.20048686997264,7,0,0.111111111111111,0.888888888888889
"172","ATQASUK:AD:ADC11",0,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,11.4785465554659,82.6235672942899,5.89788615024413,6,0,0,1
"173","ATQASUK:AD:ADC12",0,8,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,13.2920474587141,71.8145743145743,14.8933782267116,7,0,0.25,0.75
"174","ATQASUK:AD:ADC13",0,10,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,32.6089543733007,60.8536233432668,6.53742228343247,9,0,0.3,0.7
"175","ATQASUK:AD:ADC14",1,8,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,18.7788877788878,74.7286047286047,6.49250749250749,8,0.125,0.125,0.75
"176","ATQASUK:AD:ADC15",0,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,16.8213730713731,82.7619602619603,0.416666666666667,6,0,0.285714285714286,0.714285714285714
"177","ATQASUK:AD:ADC16",0,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,23.49000999001,76.50999000999,0,6,0,0.142857142857143,0.857142857142857
"178","ATQASUK:AD:ADC17",1,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,38.3265902436857,61.6734097563143,0,6,0.142857142857143,0.142857142857143,0.714285714285714
"179","ATQASUK:AD:ADC18",1,8,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,33.0597212300959,64.5614522392918,2.37882653061224,7,0.125,0.25,0.625
"180","ATQASUK:AD:ADC19",0,8,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",22,35.7928584478638,58.7937299777335,5.41341157440269,8,0,0,1
"181","ATQASUK:AD:ADC20",0,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",22,37.6558406376201,62.3441593623799,0,7,0,0,1
"182","ATQASUK:AD:ADC21",0,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",22,40.4397904465367,59.5602095534633,0,7,0,0,1
"183","ATQASUK:AD:ADC22",0,7,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",22,33.942647231272,66.057352768728,0,7,0,0,1
"184","ATQASUK:AD:ADC23",0,8,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",22,35.3615985076988,64.6384014923012,0,7,0,0.25,0.75
"185","ATQASUK:AD:ADC24",0,6,"ATQASUK:AD",70.45373011,0.75,"North America-West","DRY",20,55.1515502046728,44.8484497953272,0,7,0,0,1
"186","ATQASUK:AG:AGCA02",2,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,41.2563131313131,58.2611832611833,0.482503607503608,7,0.222222222222222,0.333333333333333,0.444444444444444
"187","ATQASUK:AG:AGCA03",0,6,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,49.826664208003,50.173335791997,0,6,0,0,1
"188","ATQASUK:AG:AGCA04",0,4,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,48.2155865209362,51.5003225699729,0.284090909090909,4,0,0,1
"189","ATQASUK:AG:AGCA05",0,5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,42.6965910433652,57.3034089566348,0,5,0,0,1
"190","ATQASUK:AG:AGCA06",0,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,43.3108972734769,55.7840692526823,0.905033473840813,6,0,0.142857142857143,0.857142857142857
"191","ATQASUK:AG:AGCA07",0,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,27.6135009130288,67.9921372559946,4.39436183097662,8,0,0.125,0.875
"192","ATQASUK:AG:AGCA09",1,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,19.1442228208646,80.8557771791353,0,7,0.125,0.125,0.75
"193","ATQASUK:AG:AGCA10",0,6,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,50.8603740189891,49.1396259810109,0,6,0,0,1
"194","ATQASUK:AG:AGCB02",0,6,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,44.90313957738,55.09686042262,0,6,0,0,1
"195","ATQASUK:AG:AGCB03",3,12,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,41.806374639912,52.8741360978203,5.31948926226772,9,0.25,0.0833333333333333,0.666666666666667
"196","ATQASUK:AG:AGCB04",2,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,65.8460794465778,33.3332134827151,0.820707070707071,5,0.285714285714286,0.142857142857143,0.571428571428571
"197","ATQASUK:AG:AGCB06",0,3,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",6,100,0,0,3,0,0.333333333333333,0.666666666666667
"198","ATQASUK:AG:AGCB07",1,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,46.0465515662209,53.9534484337791,0,6,0.142857142857143,0,0.857142857142857
"199","ATQASUK:AG:AGCB08",0,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,19.1603722165228,74.8753273959822,5.964300387495,8,0,0.111111111111111,0.888888888888889
"200","ATQASUK:AG:AGCB09",3,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,55.0106259072471,42.1494784584402,2.83989563431273,7,0.333333333333333,0,0.666666666666667
"201","ATQASUK:AG:AGCB10",1,14,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,14.5218800848694,79.9205214819504,5.55759843318018,11,0.0714285714285714,0.214285714285714,0.714285714285714
"202","ATQASUK:AG:AGCB11",0,6,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,66.5237021248472,33.0107329057711,0.465564969381763,6,0,0.166666666666667,0.833333333333333
"203","ATQASUK:AG:AGCC05",1,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,47.7258752687437,52.2741247312563,0,7,0.125,0.25,0.625
"204","ATQASUK:AG:AGCC06",2,10,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",6,50.8540372670807,46.6356107660455,2.51035196687371,8,0.2,0.2,0.6
"205","ATQASUK:AG:AGCC08",2,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,40.1585585585586,59.4725225225225,0.368918918918919,8,0.222222222222222,0.111111111111111,0.666666666666667
"206","ATQASUK:AG:AGCC09",0,5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,59.1370074900374,40.8629925099626,0,6,0,0,1
"207","ATQASUK:AG:AGCC10",0,5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,47.2163357274444,50.6886470163002,2.09501725625539,4,0,0.2,0.8
"208","ATQASUK:AG:AGCC11",0,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,50.1941333630412,47.7226340051525,2.08323263180621,6,0,0.142857142857143,0.857142857142857
"209","ATQASUK:AG:AGCD02",0,5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,64.138017002903,35.861982997097,0,5,0,0,1
"210","ATQASUK:AG:AGCD03",0,5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,44.3858141053094,55.6141858946906,0,5,0,0,1
"211","ATQASUK:AG:AGCD04",0,5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,59.9451330635976,40.0548669364024,0,4,0,0.2,0.8
"212","ATQASUK:AG:AGCD05",1,11,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,5.51937645687646,86.5235285547786,7.95709498834499,10,0.0909090909090909,0.0909090909090909,0.818181818181818
"213","ATQASUK:AG:AGCD06",0,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,36.2092356748646,51.6753191841095,12.115445141026,9,0,0,1
"214","ATQASUK:AG:AGCD07",0,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,33.447788583352,66.4034018928385,0.148809523809524,7,0,0.125,0.875
"215","ATQASUK:AG:AGCD08",1,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,45.2501246057679,54.7498753942321,0,7,0.125,0,0.875
"216","ATQASUK:AG:AGCD10",0,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,6.18524306170391,91.9528824473799,1.86187449091617,8,0,0.125,0.875
"217","ATQASUK:AG:AGCD11",2,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,51.5404364954994,48.1583586852235,0.301204819277108,6,0.285714285714286,0,0.714285714285714
"218","ATQASUK:AG:AGCE02",1,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,34.0932234785682,65.8192874575648,0.0874890638670166,7,0.125,0.125,0.75
"219","ATQASUK:AG:AGCE03",0,5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,71.9439870210761,28.0560129789239,0,5,0,0,1
"220","ATQASUK:AG:AGCE04",1,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,24.7722634224848,75.2277365775152,0,6,0.142857142857143,0.285714285714286,0.571428571428571
"221","ATQASUK:AG:AGCE06",1,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,37.0114458238517,56.0916174604627,6.89693671568561,6,0.142857142857143,0,0.857142857142857
"222","ATQASUK:AG:AGCE07",1,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,22.0262203241953,65.3445148551224,12.6292648206824,8,0.111111111111111,0.111111111111111,0.777777777777778
"223","ATQASUK:AG:AGCE08",1,11,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,60.3659140423846,39.425752624282,0.208333333333333,8,0.0909090909090909,0.363636363636364,0.545454545454545
"224","ATQASUK:AG:AGCE09",2,10,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,27.3483946928647,69.3843579615469,3.26724734558836,8,0.2,0.1,0.7
"225","ATQASUK:AG:AGCE11",1,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,9.51486950275361,90.4851304972464,0,6,0.111111111111111,0.333333333333333,0.555555555555556
"226","ATQASUK:AG:AGCF02",0,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,50.0403875217967,45.8261651602434,4.13344731795985,8,0,0.125,0.875
"227","ATQASUK:AG:AGCF05",0,6,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,50.9510171215178,49.0489828784822,0,6,0,0.166666666666667,0.833333333333333
"228","ATQASUK:AG:AGCF06",1,10,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,21.6816358800308,67.9769695746238,10.3413945453454,8,0.1,0.4,0.5
"229","ATQASUK:AG:AGCF07",1,4,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,35.5361152421777,58.7081911760418,5.75569358178054,3,0.25,0.25,0.5
"230","ATQASUK:AG:AGCF08",0,1,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,100,0,0,1,0,0,1
"231","ATQASUK:AG:AGCF10",1,3,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,24.6466618186619,74.1338259862162,1.21951219512195,3,0.333333333333333,0,0.666666666666667
"232","ATQASUK:AG:AGCG02",0,5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,72.5730802358275,27.4269197641724,0,5,0,0.2,0.8
"233","ATQASUK:AG:AGCG03",2,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,74.0842763831993,25.9157236168007,0,7,0.25,0,0.75
"234","ATQASUK:AG:AGCG05",0,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,50.1799873672943,49.8200126327057,0,5,0,0.285714285714286,0.714285714285714
"235","ATQASUK:AG:AGCG06",0,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,39.2258838903299,57.7893924661147,2.9847236435554,7,0,0,1
"236","ATQASUK:AG:AGCG07",0,2,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,99.2753623188406,0,0.72463768115942,2,0,0.5,0.5
"237","ATQASUK:AG:AGCG10",0,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,87.6984126984127,12.3015873015873,0,4,0,0.428571428571429,0.571428571428571
"238","ATQASUK:AG:AGCG11",1,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,46.8357962278399,52.0738786451071,1.09032512705306,8,0.111111111111111,0.111111111111111,0.777777777777778
"239","ATQASUK:AG:AGCH02",2,10,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,52.4150401941962,45.9151436305748,1.66981617522903,9,0.2,0.2,0.6
"240","ATQASUK:AG:AGCH03",2,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,52.0889513940682,37.8651474764537,10.0459011294781,7,0.25,0,0.75
"241","ATQASUK:AG:AGCH04",3,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,46.5370823204859,48.2251259767977,5.23779170271643,6,0.333333333333333,0.222222222222222,0.444444444444444
"242","ATQASUK:AG:AGCH06",0,2,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",7,100,0,0,2,0,0.5,0.5
"243","ATQASUK:AG:AGCH10",0,1,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,100,0,0,1,0,0,1
"244","ATQASUK:AG:AGCH11",1,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,26.1324566349684,66.2646580326604,7.60288533237113,6,0.111111111111111,0.222222222222222,0.666666666666667
"245","ATQASUK:AG:AGCI03",4,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,10.3162245887423,72.6373504274241,17.0464249838335,6,0.444444444444444,0.111111111111111,0.444444444444444
"246","ATQASUK:AG:AGCI04",2,10,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,10.5384291512002,82.9869561672366,6.47461468156321,10,0.2,0.1,0.7
"247","ATQASUK:AG:AGCI05",1,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",7,49.3452201342207,48.5609133935706,2.09386647220872,8,0.111111111111111,0.222222222222222,0.666666666666667
"248","ATQASUK:AG:AGCI06",2,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,73.5737070827667,23.6551784744547,2.77111444277861,6,0.285714285714286,0.285714285714286,0.428571428571429
"249","ATQASUK:AG:AGCI11",0,8,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,16.9303074923025,82.7666622046672,0.303030303030303,6,0,0.5,0.5
"250","ATQASUK:AG:AGCJ02",0,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,52.8439859358309,42.0334576268174,5.12255643735172,7,0,0,1
"251","ATQASUK:AG:AGCJ03",2,10,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,44.4780483044951,40.8058316351952,14.7161200603097,8,0.2,0.1,0.7
"252","ATQASUK:AG:AGCJ04",2,10,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,43.5081242013354,56.4918757986646,0,7,0.2,0.1,0.7
"253","ATQASUK:AG:AGCJ05",1,7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,42.1799879316115,53.5543168870921,4.26569518129633,5,0.142857142857143,0.142857142857143,0.714285714285714
"254","ATQASUK:AG:AGCJ09",0,1,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,98.780487804878,0,1.21951219512195,1,0,0,1
"255","ATQASUK:AG:AGCJ10",2,6,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,78.0366454426326,21.9633545573674,0,4,0.333333333333333,0.166666666666667,0.5
"256","ATQASUK:AG:AGCJ11",2,9,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,22.9404255620151,73.7924863733951,3.26708806458978,8,0.222222222222222,0.111111111111111,0.666666666666667
"257","ATQASUK:AW:AWC01",2,9,"ATQASUK:AW",70.45303348,0.75,"North America-West","WET",15,70.4166666666667,27.9166666666667,1.66666666666667,6,0.222222222222222,0.555555555555556,0.222222222222222
"258","ATQASUK:AW:AWC02",1,7,"ATQASUK:AW",70.45303348,0.75,"North America-West","WET",10,50.7481940144479,42.2084623323013,7.04334365325077,6,0.142857142857143,0.285714285714286,0.571428571428571
"259","ATQASUK:AW:AWC03",0,8,"ATQASUK:AW",70.45303348,0.75,"North America-West","WET",10,64.6149147648398,33.0501415958687,2.33494363929147,7,0,0.375,0.625
"260","ATQASUK:AW:AWC04",1,8,"ATQASUK:AW",70.45303348,0.75,"North America-West","WET",15,43.4676394077493,55.9509652434135,0.581395348837209,6,0.125,0.25,0.625
"261","ATQASUK:AW:AWC05",1,7,"ATQASUK:AW",70.45303348,0.75,"North America-West","WET",19,78.8689090159678,19.3190516719928,1.81203931203931,6,0.142857142857143,0,0.857142857142857
"262","ATQASUK:AW:AWC06",2,7,"ATQASUK:AW",70.45303348,0.75,"North America-West","WET",15,53.4686772673043,46.5313227326957,0,5,0.285714285714286,0.142857142857143,0.571428571428571
