"","SiteSubsitePlot","LAT","LONG","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope"
"175","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB24.0",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"176","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB19.5",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"177","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB20.0",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"178","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB21.5",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"179","BARROW:DRY_HEATH_ORDINATION:10",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"180","BARROW:DRY_HEATH_ORDINATION:11",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"181","BARROW:DRY_HEATH_ORDINATION:7",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"182","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB29.5",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"183","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB30.5",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"184","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC13.0",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"185","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB30.0",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"186","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB13.0",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"187","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC13.5",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"188","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB12.5",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"189","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC29.5",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"190","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC30.0",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"191","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC30.5",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"192","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC31.0",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"193","FAROE:SORNFELLI:1",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"194","FAROE:SORNFELLI:2",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"195","FAROE:SORNFELLI:3",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"196","FAROE:SORNFELLI:4",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"197","FAROE:SORNFELLI:5",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"198","FAROE:SORNFELLI:6",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"199","FAROE:SORNFELLI:7",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"200","FAROE:SORNFELLI:8",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"201","FAROE:SORNFELLI:9",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"202","FAROE:SORNFELLI:10",62.066667,-6.95,4.5,8.3,1.8,2109,4,0.00828203644739106,-13.1994397759104
"203","SADVENT:MES_COVER:DCUA",78.19,15.934,-6,4.6,-14.4,264,5,0.0399721597623434,0.92240896358544
"204","SADVENT:WET_COVER:WAUA",78.1899916,15.934124,-6,4.6,-14.4,264,6,0.0399721597623434,0.92240896358544
"205","SADVENT:WET_COVER:WBUA",78.1899916,15.934124,-6,4.6,-14.4,264,6,0.0399721597623434,0.92240896358544
"206","SADVENT:WET_COVER:WCUA",78.1899916,15.934124,-6,4.6,-14.4,264,6,0.0399721597623434,0.92240896358544
"207","SADVENT:WET_COVER:WDUA",78.1899916,15.934124,-6,4.6,-14.4,264,6,0.0399721597623434,0.92240896358544
"208","SADVENT:WET_COVER:WFUA",78.1899916,15.934124,-6,4.6,-14.4,264,6,0.0399721597623434,0.92240896358544
"209","BILLEFJORDEN:AWS:51",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"210","BILLEFJORDEN:AWS:52",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"211","BILLEFJORDEN:AWS:53",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"212","BILLEFJORDEN:AWS:54",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"213","BILLEFJORDEN:AWS:55",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"214","BILLEFJORDEN:AWS:56",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"215","BILLEFJORDEN:AWS:57",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"216","BILLEFJORDEN:AWS:58",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"217","BILLEFJORDEN:AWS:59",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"218","BILLEFJORDEN:AWS:60",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"219","BILLEFJORDEN:AWS:61",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"220","BILLEFJORDEN:AWS:62",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"221","BILLEFJORDEN:AWS:63",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"222","BILLEFJORDEN:AWS:64",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"223","BILLEFJORDEN:AWS:65",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"224","BILLEFJORDEN:AWS:66",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"225","BILLEFJORDEN:AWS:67",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"226","BILLEFJORDEN:AWS:68",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"227","BILLEFJORDEN:AWS:69",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"228","BILLEFJORDEN:AWS:70",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"229","BILLEFJORDEN:AWS:71",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"230","BILLEFJORDEN:AWS:72",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"231","BILLEFJORDEN:AWS:73",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"232","BILLEFJORDEN:AWS:74",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"233","BILLEFJORDEN:AWS:75",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"234","BILLEFJORDEN:AWS:76",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"235","BILLEFJORDEN:AWS:77",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"236","BILLEFJORDEN:AWS:78",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"237","BILLEFJORDEN:AWS:79",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"238","BILLEFJORDEN:AWS:80",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"239","BILLEFJORDEN:AWS:81",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"240","BILLEFJORDEN:AWS:82",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"241","BILLEFJORDEN:AWS:83",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"242","BILLEFJORDEN:AWS:84",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"243","BILLEFJORDEN:AWS:85",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"244","BILLEFJORDEN:AWS:86",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"245","BILLEFJORDEN:AWS:87",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"246","BILLEFJORDEN:AWS:88",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"247","BILLEFJORDEN:AWS:89",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"248","BILLEFJORDEN:AWS:90",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"249","BILLEFJORDEN:AWS:91",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"250","BILLEFJORDEN:AWS:92",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"251","BILLEFJORDEN:AWS:93",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"252","BILLEFJORDEN:AWS:94",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"253","BILLEFJORDEN:AWS:96",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"254","BILLEFJORDEN:AWS:97",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"255","BILLEFJORDEN:AWS:98",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"256","BILLEFJORDEN:AWS:99",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"257","BILLEFJORDEN:AWS:100",78.71061,16.45535,-7,3.9,-15.7,243,7,0.0448738538384105,1.59747899159666
"258","PYRAMIDEN:PYR:1",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"259","PYRAMIDEN:PYR:2",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"260","PYRAMIDEN:PYR:3",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"261","PYRAMIDEN:PYR:4",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"262","PYRAMIDEN:PYR:5",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"263","PYRAMIDEN:PYR:6",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"264","PYRAMIDEN:PYR:8",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"265","PYRAMIDEN:PYR:9",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"266","PYRAMIDEN:PYR:10",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"267","PYRAMIDEN:PYR:11",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"268","PYRAMIDEN:PYR:12",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"269","PYRAMIDEN:PYR:13",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"270","PYRAMIDEN:PYR:15",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"271","PYRAMIDEN:PYR:16",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"272","PYRAMIDEN:PYR:17",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"273","PYRAMIDEN:PYR:18",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"274","PYRAMIDEN:PYR:19",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"275","PYRAMIDEN:PYR:22",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"276","PYRAMIDEN:PYR:23",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"277","PYRAMIDEN:PYR:24",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"278","PYRAMIDEN:PYR:25",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"279","PYRAMIDEN:PYR:26",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"280","PYRAMIDEN:PYR:27",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"281","PYRAMIDEN:PYR:28",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"282","PYRAMIDEN:PYR:29",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"283","PYRAMIDEN:PYR:30",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"284","PYRAMIDEN:PYR:31",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"285","PYRAMIDEN:PYR:32",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"286","PYRAMIDEN:PYR:33",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"287","PYRAMIDEN:PYR:34",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"288","PYRAMIDEN:PYR:35",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"289","PYRAMIDEN:PYR:36",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"290","PYRAMIDEN:PYR:37",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"291","PYRAMIDEN:PYR:38",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"292","PYRAMIDEN:PYR:39",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"293","PYRAMIDEN:PYR:40",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"294","PYRAMIDEN:PYR:41",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"295","PYRAMIDEN:PYR:42",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"296","PYRAMIDEN:PYR:45",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"297","PYRAMIDEN:PYR:47",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"298","PYRAMIDEN:PYR:48",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"299","PYRAMIDEN:PYR:49",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"300","PYRAMIDEN:PYR:50",78.64935,16.19464,-6.7,4.2,-15.4,230,8,0.0450139303768387,1.13529411764707
"301","FURI:FURI4:FURI4_T1",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"302","FURI:FURI4:FURI4_T10",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"303","FURI:FURI4:FURI4_T11",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"304","FURI:FURI4:FURI4_T12",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"305","FURI:FURI4:FURI4_T13",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"306","FURI:FURI4:FURI4_T14",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"307","FURI:FURI4:FURI4_T15",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"308","FURI:FURI4:FURI4_T16",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"309","FURI:FURI4:FURI4_T17",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"310","FURI:FURI4:FURI4_T18",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"311","FURI:FURI4:FURI4_T19",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"312","FURI:FURI4:FURI4_T2",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"313","FURI:FURI4:FURI4_T20",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"314","FURI:FURI4:FURI4_T3",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"315","FURI:FURI4:FURI4_T4",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"316","FURI:FURI4:FURI4_T5",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"317","FURI:FURI4:FURI4_T6",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"318","FURI:FURI4:FURI4_T7",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"319","FURI:FURI4:FURI4_T8",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"320","FURI:FURI4:FURI4_T9",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"321","FURI:FURI5:FURI5_T1",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"322","FURI:FURI5:FURI5_T10",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"323","FURI:FURI5:FURI5_T11",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"324","FURI:FURI5:FURI5_T12",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"325","FURI:FURI5:FURI5_T13",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"326","FURI:FURI5:FURI5_T14",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"327","FURI:FURI5:FURI5_T15",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"328","FURI:FURI5:FURI5_T16",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"329","FURI:FURI5:FURI5_T17",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"330","FURI:FURI5:FURI5_T18",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"331","FURI:FURI5:FURI5_T19",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"332","FURI:FURI5:FURI5_T2",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"333","FURI:FURI5:FURI5_T20",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"334","FURI:FURI5:FURI5_T3",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"335","FURI:FURI5:FURI5_T4",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"336","FURI:FURI5:FURI5_T5",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"337","FURI:FURI5:FURI5_T6",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"338","FURI:FURI5:FURI5_T7",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"339","FURI:FURI5:FURI5_T8",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"340","FURI:FURI5:FURI5_T9",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"341","FURI:FURI6:FURI6_T1",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"342","FURI:FURI6:FURI6_T10",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"343","FURI:FURI6:FURI6_T11",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"344","FURI:FURI6:FURI6_T12",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"345","FURI:FURI6:FURI6_T13",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"346","FURI:FURI6:FURI6_T14",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"347","FURI:FURI6:FURI6_T15",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"348","FURI:FURI6:FURI6_T16",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"349","FURI:FURI6:FURI6_T17",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"350","FURI:FURI6:FURI6_T18",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"351","FURI:FURI6:FURI6_T19",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"352","FURI:FURI6:FURI6_T2",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"353","FURI:FURI6:FURI6_T20",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"354","FURI:FURI6:FURI6_T3",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"355","FURI:FURI6:FURI6_T4",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"356","FURI:FURI6:FURI6_T5",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"357","FURI:FURI6:FURI6_T6",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"358","FURI:FURI6:FURI6_T7",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"359","FURI:FURI6:FURI6_T8",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"360","FURI:FURI6:FURI6_T9",61.63542,12.6375,0.6,11.1,-9,743,9,0.0199063101803219,1.61960784313727
"361","LOGH:LOGH2:LOGH2_T1",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"362","LOGH:LOGH2:LOGH2_T10",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"363","LOGH:LOGH2:LOGH2_T11",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"364","LOGH:LOGH2:LOGH2_T12",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"365","LOGH:LOGH2:LOGH2_T13",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"366","LOGH:LOGH2:LOGH2_T14",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"367","LOGH:LOGH2:LOGH2_T15",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"368","LOGH:LOGH2:LOGH2_T16",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"369","LOGH:LOGH2:LOGH2_T17",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"370","LOGH:LOGH2:LOGH2_T18",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"371","LOGH:LOGH2:LOGH2_T19",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"372","LOGH:LOGH2:LOGH2_T2",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"373","LOGH:LOGH2:LOGH2_T20",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"374","LOGH:LOGH2:LOGH2_T3",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"375","LOGH:LOGH2:LOGH2_T4",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"376","LOGH:LOGH2:LOGH2_T5",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"377","LOGH:LOGH2:LOGH2_T6",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"378","LOGH:LOGH2:LOGH2_T7",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"379","LOGH:LOGH2:LOGH2_T8",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"380","LOGH:LOGH2:LOGH2_T9",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"381","LOGH:LOGH4:LOGH4_T1",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"382","LOGH:LOGH4:LOGH4_T10",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"383","LOGH:LOGH4:LOGH4_T11",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"384","LOGH:LOGH4:LOGH4_T12",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"385","LOGH:LOGH4:LOGH4_T13",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"386","LOGH:LOGH4:LOGH4_T14",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"387","LOGH:LOGH4:LOGH4_T15",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"388","LOGH:LOGH4:LOGH4_T16",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
"389","LOGH:LOGH4:LOGH4_T17",62.10253,12.34458,0,10.4,-9.3,786,10,0.0239681536677168,3.53529411764708
