"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","STATUS","TISSUE","ValueType","ORIGINAL_NAME","GENUS","GFNARROWwalker","SPECIES_NAME","TREATMENT","RelCover","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","FuncGroup","PlotYearFuncCover","PlotYearDominatingFG","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","NumYears","Duration","LogPlotSize","YearCentred","Slope"
"42","BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","18",1999,"LIVE",NA,"percent_cover","Salix rotundifolia","Salix","SDECI","Salix rotundifolia","CTL",49.762007788836,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Shrub",49.762007788836,"None",49.762007788836,44.288186932064,5.94980527909996,"None",39.4145247570528,18.9617755884482,41.623699654499,11,12,2,9,0,-4,0.333333333333337
"43","BARROW:CAREX_MESIC MEADOW_ORDINATION:23:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:23","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","23",2008,"LIVE",NA,"percent_cover","Eriophorum angustifolium","Eriophorum","SEDGE","Eriophorum angustifolium","CTL",3.72429127292941,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0.89541547277937,99.1045845272206,6,6,2,9,0,5,-0.111111111111113
"44","BARROW:CAREX_MESIC MEADOW_ORDINATION:6:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:6","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","6",2008,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",73.8714090287278,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,3,4,2,9,0,5,-0.222222222222224
"45","BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","3",2008,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",19.3875734377782,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",82.6419797044686,"Graminoid-Dominated",0,82.6419797044686,17.3580202955314,"Graminoid-Dominated",0,10.6592463864749,89.3407536135251,8,8,2,9,0,5,-2.79127548210452e-16
"46","BARROW:CAREX_MESIC MEADOW_ORDINATION:13:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:13","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","13",2008,"LIVE",NA,"percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",6.9954128440367,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2,9,0,5,-6.97818870526129e-17
"47","BARROW:CAREX_MOIST MEADOW_ORDINATION:2:1999","BARROW:CAREX_MOIST MEADOW_ORDINATION:2","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","2",1999,"LIVE",NA,"percent_cover","Ranunculus nivalis","Ranunculus","FORB","Ranunculus nivalis","CTL",0.926202569465193,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",11.6596952494771,"None",17.4783388108754,70.8619659396474,11.6596952494771,"Graminoid-Dominated",18.9427443806115,13.8735417657515,67.183713853637,12,12,2,9,0,-4,-0.111111111111112
"48","BARROW:CAREX_MOIST MEADOW_ORDINATION:9:2008","BARROW:CAREX_MOIST MEADOW_ORDINATION:9","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","9",2008,"LIVE",NA,"percent_cover","Ranunculus nivalis","Ranunculus","FORB","Ranunculus nivalis","CTL",1.5890672175433,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",11.3300492610837,"None",51.3268711266487,37.3430796122676,11.3300492610837,"Shrub-Dominated",32.8768593943952,12.5994137708134,54.5237268347914,11,12,2,9,0,5,-0.333333333333337
"49","BARROW:CAREX_MOIST MEADOW_ORDINATION:14:2008","BARROW:CAREX_MOIST MEADOW_ORDINATION:14","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","14",2008,"LIVE",NA,"percent_cover","Alopecurus alpinus","Alopecurus","GRASS","Alopecurus alpinus","CTL",1.48690634709277,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",38.9036839769197,"None",55.9254327563249,38.9036839769197,5.17088326675544,"Shrub-Dominated",47.8529770091638,3.60617914648996,48.5408438443462,9,10,2,9,0,5,-0.111111111111113
"50","BARROW:CAREX_MOIST MEADOW_ORDINATION:15:1999","BARROW:CAREX_MOIST MEADOW_ORDINATION:15","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","15",1999,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",44.9124587668105,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",94.5868222955257,"Graminoid-Dominated",0,94.5868222955257,5.41317770447433,"Graminoid-Dominated",0,13.5536070026261,86.4463929973739,10,10,2,9,0,-4,0
"51","BARROW:CAREX_MOIST MEADOW_ORDINATION:1:2008","BARROW:CAREX_MOIST MEADOW_ORDINATION:1","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","1",2008,"LIVE",NA,"percent_cover","Stellaria laeta","Stellaria","FORB","Stellaria laeta","CTL",7.24455083784805,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",23.13216580572,"None",27.3529041199446,49.5149300743354,23.13216580572,"None",19.0263617004035,18.218416672412,62.7552216271845,15,14,2,9,0,5,0.111111111111112
"52","BARROW:CAREX_MOIST MEADOW_ORDINATION:5:1999","BARROW:CAREX_MOIST MEADOW_ORDINATION:5","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","5",1999,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",72.6040658276864,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,0,-4,1.39563774105226e-16
"53","BARROW:CAREX_MOIST MEADOW_ORDINATION:8:2008","BARROW:CAREX_MOIST MEADOW_ORDINATION:8","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","8",2008,"LIVE",NA,"percent_cover","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",3.8942406230785,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",60.4632096741135,"Graminoid-Dominated",39.5367903258865,60.4632096741135,0,"Graminoid-Dominated",30.9293339726666,2.93378038558257,66.1368856417508,6,10,2,9,0,5,-0.777777777777786
"54","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB01.5",1999,"LIVE","UNK","percent_cover","Calamagrostis holmii","Calamagrostis","GRASS","Calamagrostis holmii","CTL",5.66037735849057,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",73.5849056603774,"Graminoid-Dominated",0,73.5849056603774,26.4150943396226,"Graminoid-Dominated",0,19.4575471698113,80.5424528301887,8,8,2,9,-0.693147180559945,-4,2.79127548210452e-16
"55","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB02.0",1999,"LIVE","UNK","percent_cover","Petasites frigidus","Petasites","FORB","Petasites frigidus","CTL",34.7222222222222,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",48.6111111111111,"None",0,51.3888888888889,48.6111111111111,"Graminoid-Dominated",0,41.2410394265233,58.7589605734767,8,8,2,9,-0.693147180559945,-4,2.79127548210452e-16
"56","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB00.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB00.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB00.5",2008,"LIVE","UNK","percent_cover","Stellaria laeta","Stellaria","FORB","Stellaria laeta","CTL",4.34782608695652,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",28.9855072463768,"None",0,71.0144927536232,28.9855072463768,"Graminoid-Dominated",0,26.9927536231884,73.0072463768116,9,8,2,9,-0.693147180559945,5,0.111111111111112
"57","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB01.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",58.8235294117647,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",79.4117647058824,"Graminoid-Dominated",0,79.4117647058824,20.5882352941176,"Graminoid-Dominated",0,15.5572755417957,84.4427244582043,4,5,2,9,-0.693147180559945,-4,0.222222222222224
"58","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB02.5",1999,"LIVE","UNK","percent_cover","Luzula arctica","Luzula","RUSH","Luzula arctica","CTL",7.8125,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",82.8125,"Graminoid-Dominated",0,82.8125,17.1875,"Graminoid-Dominated",0,19.7048611111111,80.2951388888889,10,10,2,9,-0.693147180559945,-4,0.111111111111112
"59","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC03.5",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",43.010752688172,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",81.7204301075269,"Graminoid-Dominated",0,81.7204301075269,18.2795698924731,"Graminoid-Dominated",0,18.8172043010753,81.1827956989247,5,6,2,9,-0.693147180559945,-4,0.111111111111112
"60","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB28.0",2008,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",31.6455696202532,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",84.8101265822785,"Graminoid-Dominated",5.06329113924051,84.8101265822785,10.126582278481,"Graminoid-Dominated",4.3388744852829,13.4970260789995,82.1640994357176,10,10,2,9,-0.693147180559945,5,0.111111111111112
"61","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB29.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB29.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB29.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",49.2957746478873,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",94.3661971830986,"Graminoid-Dominated",0,94.3661971830986,5.63380281690141,"Graminoid-Dominated",0,14.3553629469122,85.6446370530878,7,7,2,9,-0.693147180559945,-4,1.39563774105226e-16
"62","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC29.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC29.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC29.0",2008,"LIVE","UNK","percent_cover","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",6.55737704918033,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",81.9672131147541,"Graminoid-Dominated",0,81.9672131147541,18.0327868852459,"Graminoid-Dominated",0.568181818181818,11.2891207153502,88.142697466468,9,9,2,9,-0.693147180559945,5,-2.79127548210452e-16
"63","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC18.0",1999,"LIVE","UNK","percent_cover","Poa arctica","Poa","GRASS","Poa arctica","CTL",47.3684210526316,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",87.3684210526316,"Graminoid-Dominated",0,87.3684210526316,12.6315789473684,"Graminoid-Dominated",0,28.8964346349745,71.1035653650255,9,8,2,9,-0.693147180559945,-4,-0.111111111111112
"64","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC18.5",1999,"LIVE","UNK","percent_cover","Poa arctica","Poa","GRASS","Poa arctica","CTL",34.3137254901961,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",85.2941176470588,"Graminoid-Dominated",0,85.2941176470588,14.7058823529412,"Graminoid-Dominated",0,19.5480631276901,80.4519368723099,9,8,2,9,-0.693147180559945,-4,-0.333333333333336
"65","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB31.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",50,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,3,2,2,9,-0.693147180559945,-4,-0.222222222222224
"66","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB08.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",38.3561643835616,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",78.0821917808219,"Graminoid-Dominated",0,78.0821917808219,21.9178082191781,"Graminoid-Dominated",0,28.6059629331184,71.3940370668815,6,6,2,9,-0.693147180559945,-4,1.39563774105226e-16
"67","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB08.5",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",53.5211267605634,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",85.9154929577465,"Graminoid-Dominated",0,85.9154929577465,14.0845070422535,"Graminoid-Dominated",0,21.9358705424034,78.0641294575966,6,6,2,9,-0.693147180559945,-4,0.111111111111113
"68","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB09.0",1999,"LIVE","UNK","percent_cover","Poa arctica","Poa","GRASS","Poa arctica","CTL",35,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",98.75,"Graminoid-Dominated",0,98.75,1.25,"Graminoid-Dominated",0,7.88306451612903,92.116935483871,6,8,2,9,-0.693147180559945,-4,0.333333333333337
"69","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB09.5",1999,"LIVE","UNK","percent_cover","Poa arctica","Poa","GRASS","Poa arctica","CTL",39.4736842105263,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",98.6842105263158,"Graminoid-Dominated",0,98.6842105263158,1.31578947368421,"Graminoid-Dominated",0,5.00572082379863,94.9942791762014,6,7,2,9,-0.693147180559945,-4,0.222222222222225
"70","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB10.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",40.6976744186046,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",94.1860465116279,"Graminoid-Dominated",0,94.1860465116279,5.81395348837209,"Graminoid-Dominated",0,10.5992844364937,89.4007155635063,6,8,2,9,-0.693147180559945,-4,0.333333333333337
"71","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB10.5",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",45.4545454545455,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",97.7272727272727,"Graminoid-Dominated",0,97.7272727272727,2.27272727272727,"Graminoid-Dominated",0,8.4280303030303,91.5719696969697,7,8,2,9,-0.693147180559945,-4,0.111111111111112
"72","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB11.0",1999,"LIVE","UNK","percent_cover","Calamagrostis holmii","Calamagrostis","GRASS","Calamagrostis holmii","CTL",45,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",91,"Graminoid-Dominated",0,91,9,"Graminoid-Dominated",0,17.8333333333333,82.1666666666667,8,7,2,9,-0.693147180559945,-4,-0.222222222222224
"73","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB11.5",1999,"LIVE","UNK","percent_cover","Calamagrostis holmii","Calamagrostis","GRASS","Calamagrostis holmii","CTL",42.4528301886792,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",91.5094339622642,"Graminoid-Dominated",0,91.5094339622642,8.49056603773585,"Graminoid-Dominated",0,38.0688124306326,61.9311875693674,7,8,2,9,-0.693147180559945,-4,0.222222222222225
"74","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB12.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB12.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB12.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",36.1904761904762,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",84.7619047619048,"Graminoid-Dominated",0,84.7619047619048,15.2380952380952,"Graminoid-Dominated",0,19.5755693581781,80.4244306418219,9,8,2,9,-0.693147180559945,-4,-0.222222222222224
"75","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC12.0",1999,"LIVE","UNK","percent_cover","Stellaria laeta","Stellaria","FORB","Stellaria laeta","CTL",2.66666666666667,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",32,"None",0,68,32,"Graminoid-Dominated",0,42.5625,57.4375,9,9,2,9,-0.693147180559945,-4,2.79127548210452e-16
"76","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC12.5",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",46.078431372549,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",84.3137254901961,"Graminoid-Dominated",0,84.3137254901961,15.6862745098039,"Graminoid-Dominated",0,24.249387254902,75.750612745098,9,10,2,9,-0.693147180559945,-4,0.111111111111113
"77","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB13.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB13.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB13.5",1999,"LIVE","UNK","percent_cover","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",60,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",96.9230769230769,"Graminoid-Dominated",0,96.9230769230769,3.07692307692308,"Graminoid-Dominated",0,1.53846153846154,98.4615384615385,4,3,2,9,-0.693147180559945,-4,-0.222222222222224
"78","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB14.0",1999,"LIVE","UNK","percent_cover","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",39.7260273972603,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",98.6301369863014,"Graminoid-Dominated",0,98.6301369863014,1.36986301369863,"Graminoid-Dominated",0,0.684931506849315,99.3150684931507,5,4,2,9,-0.693147180559945,-4,-0.222222222222224
"79","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB14.5",1999,"LIVE","UNK","percent_cover","Salix rotundifolia","Salix","SDECI","Salix rotundifolia","CTL",40.6779661016949,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Shrub",40.6779661016949,"None",40.6779661016949,57.6271186440678,1.69491525423729,"Graminoid-Dominated",27.2017281488867,1.82784978398139,70.9704220671319,6,6,2,9,-0.693147180559945,-4,1.39563774105226e-16
"80","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB03.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",55.5555555555556,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",71.1111111111111,"Graminoid-Dominated",0,71.1111111111111,28.8888888888889,"Graminoid-Dominated",0,34.6367521367521,65.3632478632479,7,9,2,9,-0.693147180559945,-4,0.444444444444449
