"","X.x","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","STATUS","TISSUE","ValueType","ORIGINAL_NAME","GENUS","GFNARROWwalker","SPECIES_NAME","TREATMENT","RelCover","MOISTURE","LAT.x","LONG.x","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","FuncGroup","PlotYearFuncCover","PlotYearDominatingFG","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","NumYears","Duration","LogPlotSize","YearCentred","Slope","X.y","mat.x","warmq.x","coldq.x","prec.x","X.x.x","LAT.y","LONG.y","mat.y","warmq.y","coldq.y","prec.y","ID","WarmQSlope","PrecSlope","X.y.y","ForbSlope","GraminoidSlope","ShrubSlope"
"32",32,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25:2000","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:25","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW","ATQASUK","RATE_HIEROCHLOE_DRY_MEADOW","25",2000,"LIVE",NA,"percent_cover","Salix phlebophylla","Salix","SDECI","Salix phlebophylla","CTL",1.0306807904291,"DRY",70.456021,-157.414293,29,"LOW",1,"Arctic",70,-157,"_70_-157","North America-West","Cover","Shrub",80.9084420486842,"Shrub-Dominated",80.9084420486842,17.7856853898421,1.30587256147367,"Shrub-Dominated",73.7099880314858,3.44333279595119,22.846679172563,11,11,2,9,0,-3,2.79127548210452e-16,33,-11.1,8,-28.1,138,33,70.456021,-157.414293,-11.1,8,-28.1,138,2,0.024304301798846,1.39887955182073,299,0.474991163217231,1.1246652850491,-1.59965644826633
"33",33,"BARROW:ARCTOPHILA_POND_ORDINATION:21:2008","BARROW:ARCTOPHILA_POND_ORDINATION:21","BARROW:ARCTOPHILA_POND_ORDINATION","BARROW","ARCTOPHILA_POND_ORDINATION","21",2008,"LIVE",NA,"percent_cover","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",17.8537511870845,"WET",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",62.3931623931624,"Graminoid-Dominated",0,62.3931623931624,37.6068376068376,"Graminoid-Dominated",0,33.3091805730638,66.6908194269362,5,5,2,9,0,5,0,34,-10.9,3.7,-24.7,117,34,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,321,0.955034896394181,-0.955034896394186,NA
"34",34,"BARROW:CAREX WET MEADOW_ORDINATION:16:1999","BARROW:CAREX WET MEADOW_ORDINATION:16","BARROW:CAREX WET MEADOW_ORDINATION","BARROW","CAREX WET MEADOW_ORDINATION","16",1999,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",69.0442225392297,"WET",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,3,3,2,9,0,-4,6.97818870526129e-17,35,-10.9,3.7,-24.7,117,35,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,417,NA,0,NA
"35",35,"BARROW:CAREX WET MEADOW_ORDINATION:12:2008","BARROW:CAREX WET MEADOW_ORDINATION:12","BARROW:CAREX WET MEADOW_ORDINATION","BARROW","CAREX WET MEADOW_ORDINATION","12",2008,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",77.8723404255319,"WET",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2,9,0,5,-6.97818870526129e-17,36,-10.9,3.7,-24.7,117,36,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,416,NA,0,NA
"36",36,"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:17","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","17",2008,"LIVE",NA,"percent_cover","Salix rotundifolia","Salix","SDECI","Salix rotundifolia","CTL",1.19817876827223,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Shrub",1.19817876827223,"None",1.19817876827223,97.4358974358974,1.36592379583034,"Graminoid-Dominated",1.6993204326563,1.60165482342953,96.6990247439142,8,8,2,9,0,5,-0.111111111111112,37,-10.9,3.7,-24.7,117,37,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,419,-0.0523846727998203,0.163749487107391,-0.111364814307574
"37",37,"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","20",2008,"LIVE",NA,"percent_cover","Stellaria edwardsii","Stellaria","FORB","Stellaria edwardsii","CTL",1.13973102347846,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",43.4009573740597,"None",0,56.5990426259403,43.4009573740597,"Graminoid-Dominated",0,29.4189714039393,70.5810285960607,15,13,2,9,0,5,0.444444444444449,38,-10.9,3.7,-24.7,117,38,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,422,3.10710799336012,-3.10710799336013,NA
"38",38,"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","19",2008,"LIVE",NA,"percent_cover","Pedicularis kanei","Pedicularis","FORB","Pedicularis kanei","CTL",0.97143967359627,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",30.1146298814844,"None",2.91431902078881,66.9710510977268,30.1146298814844,"Graminoid-Dominated",1.4571595103944,25.2730378198129,73.2698026697927,12,10,2,9,0,5,0.444444444444448,39,-10.9,3.7,-24.7,117,39,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,421,1.07590934703811,-1.39972257157021,0.323813224532093
"39",39,"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:24","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","24",2008,"LIVE",NA,"percent_cover","Eriophorum angustifolium","Eriophorum","SEDGE","Eriophorum angustifolium","CTL",1.46584579302257,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",89.152741131633,"Graminoid-Dominated",0,89.152741131633,10.847258868367,"Graminoid-Dominated",0,20.0847361326214,79.9152638673786,7,9,2,9,0,5,-0.444444444444449,40,-10.9,3.7,-24.7,117,40,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,425,-2.05277272538988,2.05277272538988,NA
"40",40,"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","4",1999,"LIVE",NA,"percent_cover","Saxifraga foliolosa","Saxifraga","FORB","Saxifraga foliolosa","CTL",0.544188071397475,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",6.27993034392686,"None",17.1963430561602,76.5237265999129,6.27993034392686,"Graminoid-Dominated",14.3321164822085,11.3624422361836,74.3054412816078,11,10,2,9,0,-4,-0.111111111111112,41,-10.9,3.7,-24.7,117,41,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,427,1.12944708716818,-0.49295229295669,-0.636494794211487
"41",41,"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:22","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","22",2008,"LIVE",NA,"percent_cover","Luzula arctica","Luzula","RUSH","Luzula arctica","CTL",17.583807716635,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",73.5610373181531,"Graminoid-Dominated",0,73.5610373181531,26.4389626818469,"Graminoid-Dominated",0,20.1571639115174,79.8428360884826,8,9,2,9,0,5,-0.222222222222225,42,-10.9,3.7,-24.7,117,42,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,423,1.39595528229546,-1.39595528229546,NA
"42",42,"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","18",1999,"LIVE",NA,"percent_cover","Salix rotundifolia","Salix","SDECI","Salix rotundifolia","CTL",49.762007788836,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Shrub",49.762007788836,"None",49.762007788836,44.288186932064,5.94980527909996,"None",39.4145247570528,18.9617755884482,41.623699654499,11,12,2,9,0,-4,0.333333333333337,43,-10.9,3.7,-24.7,117,43,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,420,2.89154895763298,-0.592108283903354,-2.29944067372963
"43",43,"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:23","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","23",2008,"LIVE",NA,"percent_cover","Eriophorum angustifolium","Eriophorum","SEDGE","Eriophorum angustifolium","CTL",3.72429127292941,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0.89541547277937,99.1045845272206,6,6,2,9,0,5,-0.111111111111113,44,-10.9,3.7,-24.7,117,44,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,424,-0.198981216173195,0.198981216173196,NA
"44",44,"BARROW:CAREX_MESIC MEADOW_ORDINATION:6:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:6","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","6",2008,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",73.8714090287278,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,3,4,2,9,0,5,-0.222222222222224,45,-10.9,3.7,-24.7,117,45,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,428,NA,0,NA
"45",45,"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","3",2008,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",19.3875734377782,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",82.6419797044686,"Graminoid-Dominated",0,82.6419797044686,17.3580202955314,"Graminoid-Dominated",0,10.6592463864749,89.3407536135251,8,8,2,9,0,5,-2.79127548210452e-16,46,-10.9,3.7,-24.7,117,46,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,426,1.4886164242348,-1.4886164242348,NA
"46",46,"BARROW:CAREX_MESIC MEADOW_ORDINATION:13:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:13","BARROW:CAREX_MESIC MEADOW_ORDINATION","BARROW","CAREX_MESIC MEADOW_ORDINATION","13",2008,"LIVE",NA,"percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",6.9954128440367,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2,9,0,5,-6.97818870526129e-17,47,-10.9,3.7,-24.7,117,47,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,418,NA,0,NA
"47",47,"BARROW:CAREX_MOIST MEADOW_ORDINATION:2:1999","BARROW:CAREX_MOIST MEADOW_ORDINATION:2","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","2",1999,"LIVE",NA,"percent_cover","Ranunculus nivalis","Ranunculus","FORB","Ranunculus nivalis","CTL",0.926202569465193,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",11.6596952494771,"None",17.4783388108754,70.8619659396474,11.6596952494771,"Graminoid-Dominated",18.9427443806115,13.8735417657515,67.183713853637,12,12,2,9,0,-4,-0.111111111111112,48,-10.9,3.7,-24.7,117,48,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,432,0.491965892505413,-0.817389352446764,0.325423459941354
"48",48,"BARROW:CAREX_MOIST MEADOW_ORDINATION:9:2008","BARROW:CAREX_MOIST MEADOW_ORDINATION:9","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","9",2008,"LIVE",NA,"percent_cover","Ranunculus nivalis","Ranunculus","FORB","Ranunculus nivalis","CTL",1.5890672175433,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",11.3300492610837,"None",51.3268711266487,37.3430796122676,11.3300492610837,"Shrub-Dominated",32.8768593943952,12.5994137708134,54.5237268347914,11,12,2,9,0,5,-0.333333333333337,49,-10.9,3.7,-24.7,117,49,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,435,-0.282081002162141,-3.81792160500533,4.10000260716747
"49",49,"BARROW:CAREX_MOIST MEADOW_ORDINATION:14:2008","BARROW:CAREX_MOIST MEADOW_ORDINATION:14","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","14",2008,"LIVE",NA,"percent_cover","Alopecurus alpinus","Alopecurus","GRASS","Alopecurus alpinus","CTL",1.48690634709277,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",38.9036839769197,"None",55.9254327563249,38.9036839769197,5.17088326675544,"Shrub-Dominated",47.8529770091638,3.60617914648996,48.5408438443462,9,10,2,9,0,5,-0.111111111111113,50,-10.9,3.7,-24.7,117,50,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,430,0.347712026725665,-2.14159108165037,1.7938790549247
"50",50,"BARROW:CAREX_MOIST MEADOW_ORDINATION:15:1999","BARROW:CAREX_MOIST MEADOW_ORDINATION:15","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","15",1999,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",44.9124587668105,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",94.5868222955257,"Graminoid-Dominated",0,94.5868222955257,5.41317770447433,"Graminoid-Dominated",0,13.5536070026261,86.4463929973739,10,10,2,9,0,-4,0,51,-10.9,3.7,-24.7,117,51,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,431,1.80898428847819,-1.80898428847819,NA
"51",51,"BARROW:CAREX_MOIST MEADOW_ORDINATION:1:2008","BARROW:CAREX_MOIST MEADOW_ORDINATION:1","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","1",2008,"LIVE",NA,"percent_cover","Stellaria laeta","Stellaria","FORB","Stellaria laeta","CTL",7.24455083784805,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",23.13216580572,"None",27.3529041199446,49.5149300743354,23.13216580572,"None",19.0263617004035,18.218416672412,62.7552216271845,15,14,2,9,0,5,0.111111111111112,52,-10.9,3.7,-24.7,117,52,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,429,1.09194425184625,-2.94228701174428,1.85034275989803
"52",52,"BARROW:CAREX_MOIST MEADOW_ORDINATION:5:1999","BARROW:CAREX_MOIST MEADOW_ORDINATION:5","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","5",1999,"LIVE",NA,"percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",72.6040658276864,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,0,-4,1.39563774105226e-16,53,-10.9,3.7,-24.7,117,53,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,433,NA,2.23302038568361e-15,NA
"53",53,"BARROW:CAREX_MOIST MEADOW_ORDINATION:8:2008","BARROW:CAREX_MOIST MEADOW_ORDINATION:8","BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW","CAREX_MOIST MEADOW_ORDINATION","8",2008,"LIVE",NA,"percent_cover","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",3.8942406230785,"MOIST",71.29,-156.64,9,"HIGH",1,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",60.4632096741135,"Graminoid-Dominated",39.5367903258865,60.4632096741135,0,"Graminoid-Dominated",30.9293339726666,2.93378038558257,66.1368856417508,6,10,2,9,0,5,-0.777777777777786,54,-10.9,3.7,-24.7,117,54,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,434,-0.651951196796132,-1.26081688169719,1.91276807849332
"54",54,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB01.5",1999,"LIVE","UNK","percent_cover","Calamagrostis holmii","Calamagrostis","GRASS","Calamagrostis holmii","CTL",5.66037735849057,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",73.5849056603774,"Graminoid-Dominated",0,73.5849056603774,26.4150943396226,"Graminoid-Dominated",0,19.4575471698113,80.5424528301887,8,8,2,9,-0.693147180559945,-4,2.79127548210452e-16,55,-10.9,3.7,-24.7,117,55,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,438,-1.54612159329142,1.54612159329142,NA
"55",55,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB02.0",1999,"LIVE","UNK","percent_cover","Petasites frigidus","Petasites","FORB","Petasites frigidus","CTL",34.7222222222222,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",48.6111111111111,"None",0,51.3888888888889,48.6111111111111,"Graminoid-Dominated",0,41.2410394265233,58.7589605734767,8,8,2,9,-0.693147180559945,-4,2.79127548210452e-16,56,-10.9,3.7,-24.7,117,56,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,439,-1.6377937076862,1.6377937076862,NA
"56",56,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB00.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB00.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB00.5",2008,"LIVE","UNK","percent_cover","Stellaria laeta","Stellaria","FORB","Stellaria laeta","CTL",4.34782608695652,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",28.9855072463768,"None",0,71.0144927536232,28.9855072463768,"Graminoid-Dominated",0,26.9927536231884,73.0072463768116,9,8,2,9,-0.693147180559945,5,0.111111111111112,57,-10.9,3.7,-24.7,117,57,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,436,0.442834138486316,-0.442834138486319,NA
"57",57,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB01.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",58.8235294117647,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",79.4117647058824,"Graminoid-Dominated",0,79.4117647058824,20.5882352941176,"Graminoid-Dominated",0,15.5572755417957,84.4427244582043,4,5,2,9,-0.693147180559945,-4,0.222222222222224,58,-10.9,3.7,-24.7,117,58,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,437,-1.11799105607156,1.11799105607156,NA
"58",58,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB02.5",1999,"LIVE","UNK","percent_cover","Luzula arctica","Luzula","RUSH","Luzula arctica","CTL",7.8125,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",82.8125,"Graminoid-Dominated",0,82.8125,17.1875,"Graminoid-Dominated",0,19.7048611111111,80.2951388888889,10,10,2,9,-0.693147180559945,-4,0.111111111111112,59,-10.9,3.7,-24.7,117,59,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,440,0.559413580246919,-0.55941358024692,NA
"59",59,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC03.5",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",43.010752688172,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",81.7204301075269,"Graminoid-Dominated",0,81.7204301075269,18.2795698924731,"Graminoid-Dominated",0,18.8172043010753,81.1827956989247,5,6,2,9,-0.693147180559945,-4,0.111111111111112,60,-10.9,3.7,-24.7,117,60,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,485,0.119474313022702,-0.119474313022699,NA
"60",60,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB28.0",2008,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",31.6455696202532,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",84.8101265822785,"Graminoid-Dominated",5.06329113924051,84.8101265822785,10.126582278481,"Graminoid-Dominated",4.3388744852829,13.4970260789995,82.1640994357176,10,10,2,9,-0.693147180559945,5,0.111111111111112,61,-10.9,3.7,-24.7,117,61,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,470,-0.748987511226347,0.588006032569098,0.160981478657247
"61",61,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB29.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB29.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB29.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",49.2957746478873,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",94.3661971830986,"Graminoid-Dominated",0,94.3661971830986,5.63380281690141,"Graminoid-Dominated",0,14.3553629469122,85.6446370530878,7,7,2,9,-0.693147180559945,-4,1.39563774105226e-16,63,-10.9,3.7,-24.7,117,63,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,471,1.93812447333576,-1.93812447333576,NA
"62",62,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC29.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC29.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC29.0",2008,"LIVE","UNK","percent_cover","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",6.55737704918033,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",81.9672131147541,"Graminoid-Dominated",0,81.9672131147541,18.0327868852459,"Graminoid-Dominated",0.568181818181818,11.2891207153502,88.142697466468,9,9,2,9,-0.693147180559945,5,-2.79127548210452e-16,64,-10.9,3.7,-24.7,117,64,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,515,1.49859248219905,-1.37232985593643,-0.126262626262628
"63",63,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC18.0",1999,"LIVE","UNK","percent_cover","Poa arctica","Poa","GRASS","Poa arctica","CTL",47.3684210526316,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",87.3684210526316,"Graminoid-Dominated",0,87.3684210526316,12.6315789473684,"Graminoid-Dominated",0,28.8964346349745,71.1035653650255,9,8,2,9,-0.693147180559945,-4,-0.111111111111112,65,-10.9,3.7,-24.7,117,65,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,504,3.61441237502362,-3.61441237502362,NA
