"","SiteSubsitePlotYear","SiteSubsitePlot","YEAR","LAT","LONG","SiteSubsite","RelCover","MOISTURE","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","AnnualRichness","MeanRichness","Duration","LogPlotSize","Shannon","PilouEvenness"
"83","ABISKO:PEATLAND:AA4:2008","ABISKO:PEATLAND:AA4",2008,68.358087,18.812886,"ABISKO:PEATLAND",3.20284697508897,"MOIST",0.25,"Eurasia",83.1948095089526,3.78101245191419,13.0241780391332,8,8,13,-1.38629436111989,1.74599633270953,0.839646750203451
"84","ABISKO:PEATLAND:AA4:2013","ABISKO:PEATLAND:AA4",2013,68.358087,18.812886,"ABISKO:PEATLAND",4.6875,"MOIST",0.25,"Eurasia",83.1948095089526,3.78101245191419,13.0241780391332,7,8,13,-1.38629436111989,1.48796437954408,0.764662428152938
"85","ABISKO:PEATLAND:AA5:2000","ABISKO:PEATLAND:AA5",2000,68.358087,18.812886,"ABISKO:PEATLAND",7.03125,"MOIST",0.25,"Eurasia",92.9762846967391,1.74957715735807,5.27413814590287,9,9,13,-1.38629436111989,1.80998661083817,0.823760406427134
"86","ABISKO:PEATLAND:AA5:2002","ABISKO:PEATLAND:AA5",2002,68.358087,18.812886,"ABISKO:PEATLAND",10.472972972973,"MOIST",0.25,"Eurasia",92.9762846967391,1.74957715735807,5.27413814590287,9,9,13,-1.38629436111989,1.96832529369271,0.895823446540446
"87","ABISKO:PEATLAND:AA5:2004","ABISKO:PEATLAND:AA5",2004,68.358087,18.812886,"ABISKO:PEATLAND",9.27601809954751,"MOIST",0.25,"Eurasia",92.9762846967391,1.74957715735807,5.27413814590287,8,9,13,-1.38629436111989,1.85502529554226,0.8920785982008
"88","ABISKO:PEATLAND:AA5:2006","ABISKO:PEATLAND:AA5",2006,68.358087,18.812886,"ABISKO:PEATLAND",6.51162790697674,"MOIST",0.25,"Eurasia",92.9762846967391,1.74957715735807,5.27413814590287,9,9,13,-1.38629436111989,1.7711657724186,0.806092281457115
"89","ABISKO:PEATLAND:AA5:2008","ABISKO:PEATLAND:AA5",2008,68.358087,18.812886,"ABISKO:PEATLAND",5.78703703703704,"MOIST",0.25,"Eurasia",92.9762846967391,1.74957715735807,5.27413814590287,10,9,13,-1.38629436111989,1.7761931836669,0.771390898460702
"90","ABISKO:PEATLAND:AA5:2013","ABISKO:PEATLAND:AA5",2013,68.358087,18.812886,"ABISKO:PEATLAND",8.31024930747922,"MOIST",0.25,"Eurasia",92.9762846967391,1.74957715735807,5.27413814590287,10,9,13,-1.38629436111989,1.74052816575066,0.755901777982699
"91","ABISKO:lower_forest:ALFc1:1999","ABISKO:lower_forest:ALFc1",1999,68.3284,18.8356,"ABISKO:lower_forest",36.6666666666667,"",1,"Eurasia",86.5893108298172,13.4106891701828,0,5,5,10,0,1.18420227717076,0.735786244391237
"92","ABISKO:lower_forest:ALFc1:2009","ABISKO:lower_forest:ALFc1",2009,68.3284,18.8356,"ABISKO:lower_forest",46.8354430379747,"",1,"Eurasia",86.5893108298172,13.4106891701828,0,5,5,10,0,1.20189724231947,0.746780744403947
"93","ABISKO:lower_forest:ALFc2:1999","ABISKO:lower_forest:ALFc2",1999,68.3284,18.8356,"ABISKO:lower_forest",27.4193548387097,"",1,"Eurasia",86.2096774193548,13.7903225806452,0,6,5,10,0,1.60461880338079,0.895554805730768
"94","ABISKO:lower_forest:ALFc2:2009","ABISKO:lower_forest:ALFc2",2009,68.3284,18.8356,"ABISKO:lower_forest",67.5,"",1,"Eurasia",86.2096774193548,13.7903225806452,0,4,5,10,0,0.931247980546941,0.671753421686467
"95","ABISKO:lower_forest:ALFc3:1999","ABISKO:lower_forest:ALFc3",1999,68.3284,18.8356,"ABISKO:lower_forest",23.75,"",1,"Eurasia",78.0921052631579,21.9078947368421,0,8,8,10,0,1.73815517123796,0.835875948613505
"96","ABISKO:lower_forest:ALFc3:2009","ABISKO:lower_forest:ALFc3",2009,68.3284,18.8356,"ABISKO:lower_forest",34.2105263157895,"",1,"Eurasia",78.0921052631579,21.9078947368421,0,7,8,10,0,1.65625771771985,0.851148095673338
"97","ABISKO:lower_forest:ALFc4:1999","ABISKO:lower_forest:ALFc4",1999,68.3284,18.8356,"ABISKO:lower_forest",6.12244897959184,"",1,"Eurasia",69.376159554731,30.1136363636364,0.510204081632653,8,6,10,0,1.49769341458154,0.720238287329615
"98","ABISKO:lower_forest:ALFc4:2009","ABISKO:lower_forest:ALFc4",2009,68.3284,18.8356,"ABISKO:lower_forest",48.8636363636364,"",1,"Eurasia",69.376159554731,30.1136363636364,0.510204081632653,5,6,10,0,1.27051887137933,0.789417759805231
"99","ABISKO:lower_forest:ALFc5:1999","ABISKO:lower_forest:ALFc5",1999,68.3284,18.8356,"ABISKO:lower_forest",5.76923076923077,"",1,"Eurasia",73.5115167318557,25.206431986093,1.28205128205128,12,8,10,0,1.66098956811322,0.668431374778174
"100","ABISKO:lower_forest:ALFc5:2009","ABISKO:lower_forest:ALFc5",2009,68.3284,18.8356,"ABISKO:lower_forest",66.9491525423729,"",1,"Eurasia",73.5115167318557,25.206431986093,1.28205128205128,4,8,10,0,0.918619311310513,0.662643762446256
"101","ABISKO:lower_tundra:ALTc1:1999","ABISKO:lower_tundra:ALTc1",1999,68.3244,18.8417,"ABISKO:lower_tundra",94.6902654867257,"",1,"Eurasia",95.7703295937565,4.22967040624347,0,2,4,10,0,0.20753611868763,0.299411329235987
"102","ABISKO:lower_tundra:ALTc1:2009","ABISKO:lower_tundra:ALTc1",2009,68.3244,18.8417,"ABISKO:lower_tundra",3.93700787401575,"",1,"Eurasia",95.7703295937565,4.22967040624347,0,5,4,10,0,0.878441331387422,0.545806287152062
"103","ABISKO:lower_tundra:ALTc2:1999","ABISKO:lower_tundra:ALTc2",1999,68.3244,18.8417,"ABISKO:lower_tundra",0.840336134453782,"",1,"Eurasia",97.2222222222222,0,2.77777777777778,4,5,10,0,0.550093434144155,0.396808534732676
"104","ABISKO:lower_tundra:ALTc2:2009","ABISKO:lower_tundra:ALTc2",2009,68.3244,18.8417,"ABISKO:lower_tundra",22.2222222222222,"",1,"Eurasia",97.2222222222222,0,2.77777777777778,6,5,10,0,1.29102429988702,0.72053438090283
"105","ABISKO:lower_tundra:ALTc3:1999","ABISKO:lower_tundra:ALTc3",1999,68.3244,18.8417,"ABISKO:lower_tundra",5,"",1,"Eurasia",96.7857142857143,3.21428571428571,0,5,4,10,0,0.745052530085371,0.462927165024067
"106","ABISKO:lower_tundra:ALTc3:2009","ABISKO:lower_tundra:ALTc3",2009,68.3244,18.8417,"ABISKO:lower_tundra",72.3076923076923,"",1,"Eurasia",96.7857142857143,3.21428571428571,0,3,4,10,0,0.714794544312403,0.650634033212004
"107","ABISKO:lower_tundra:ALTc4:1999","ABISKO:lower_tundra:ALTc4",1999,68.3244,18.8417,"ABISKO:lower_tundra",2.4390243902439,"",1,"Eurasia",97.5609756097561,0.609756097560976,1.82926829268293,7,4,10,0,1.04803794304117,0.538584961669459
"108","ABISKO:lower_tundra:ALTc4:2009","ABISKO:lower_tundra:ALTc4",2009,68.3244,18.8417,"ABISKO:lower_tundra",58.0357142857143,"",1,"Eurasia",97.5609756097561,0.609756097560976,1.82926829268293,2,4,10,0,0.680176462155906,0.981287208881725
"109","ABISKO:lower_tundra:ALTc5:1999","ABISKO:lower_tundra:ALTc5",1999,68.3244,18.8417,"ABISKO:lower_tundra",1.33333333333333,"",1,"Eurasia",98.75,1.25,0,3,4,10,0,0.485563636690329,0.441979069139119
"110","ABISKO:lower_tundra:ALTc5:2009","ABISKO:lower_tundra:ALTc5",2009,68.3244,18.8417,"ABISKO:lower_tundra",6.66666666666667,"",1,"Eurasia",98.75,1.25,0,5,4,10,0,0.712691976309964,0.442820422461712
"111","ABISKO:upper_forest:AUFc1:1999","ABISKO:upper_forest:AUFc1",1999,68.3145,18.858,"ABISKO:upper_forest",50.6024096385542,"",1,"Eurasia",82.8925075301205,17.1074924698795,0,5,6,10,0,1.27682688775937,0.793337150749922
"112","ABISKO:upper_forest:AUFc1:2009","ABISKO:upper_forest:AUFc1",2009,68.3145,18.858,"ABISKO:upper_forest",21.09375,"",1,"Eurasia",82.8925075301205,17.1074924698795,0,6,6,10,0,1.30983350563984,0.731031998510469
"113","ABISKO:upper_forest:AUFc3:1999","ABISKO:upper_forest:AUFc3",1999,68.3145,18.858,"ABISKO:upper_forest",21.8978102189781,"",1,"Eurasia",71.369430221157,27.1380324654102,1.49253731343284,6,8,10,0,1.35926404045003,0.758619705264147
"114","ABISKO:upper_forest:AUFc3:2009","ABISKO:upper_forest:AUFc3",2009,68.3145,18.858,"ABISKO:upper_forest",26.3681592039801,"",1,"Eurasia",71.369430221157,27.1380324654102,1.49253731343284,11,8,10,0,1.71440247416466,0.714961363664533
"115","ABISKO:upper_forest:AUFc5:1999","ABISKO:upper_forest:AUFc5",1999,68.3145,18.858,"ABISKO:upper_forest",49.3506493506493,"",1,"Eurasia",77.8578979160375,19.6806100875868,2.46149199637572,5,8,10,0,1.13649778033419,0.706145773971089
"116","ABISKO:upper_forest:AUFc5:2009","ABISKO:upper_forest:AUFc5",2009,68.3145,18.858,"ABISKO:upper_forest",6.97674418604651,"",1,"Eurasia",77.8578979160375,19.6806100875868,2.46149199637572,10,8,10,0,1.59582721734435,0.693058954563672
"117","ABISKO:upper_tundra:AUTc1:1999","ABISKO:upper_tundra:AUTc1",1999,68.3133,18.863,"ABISKO:upper_tundra",87.8260869565217,"",1,"Eurasia",96.4454976303318,3.55450236966825,0,3,4,10,0,0.401701573163535,0.36564452929116
"118","ABISKO:upper_tundra:AUTc1:2009","ABISKO:upper_tundra:AUTc1",2009,68.3133,18.863,"ABISKO:upper_tundra",5.21327014218009,"",1,"Eurasia",96.4454976303318,3.55450236966825,0,4,4,10,0,0.566185035183538,0.408416171242416
"119","ABISKO:upper_tundra:AUTc2:1999","ABISKO:upper_tundra:AUTc2",1999,68.3133,18.863,"ABISKO:upper_tundra",12.7118644067797,"",1,"Eurasia",99.1304347826087,0.869565217391304,0,5,6,10,0,0.987884573723779,0.613807196967114
"120","ABISKO:upper_tundra:AUTc2:2009","ABISKO:upper_tundra:AUTc2",2009,68.3133,18.863,"ABISKO:upper_tundra",22.6086956521739,"",1,"Eurasia",99.1304347826087,0.869565217391304,0,6,6,10,0,1.27325076910546,0.710614784502308
"121","ABISKO:upper_tundra:AUTc3:1999","ABISKO:upper_tundra:AUTc3",1999,68.3133,18.863,"ABISKO:upper_tundra",90.8333333333333,"",1,"Eurasia",95.8333333333333,4.16666666666667,0,3,4,10,0,0.366462845691684,0.333568857249869
"122","ABISKO:upper_tundra:AUTc3:2009","ABISKO:upper_tundra:AUTc3",2009,68.3133,18.863,"ABISKO:upper_tundra",9.21052631578947,"",1,"Eurasia",95.8333333333333,4.16666666666667,0,5,4,10,0,0.924990858831812,0.574729134740503
"123","ABISKO:upper_tundra:AUTc4:1999","ABISKO:upper_tundra:AUTc4",1999,68.3133,18.863,"ABISKO:upper_tundra",66.6666666666667,"",1,"Eurasia",98.5549132947977,0.578034682080925,0.867052023121387,2,4,10,0,0.636514168294813,0.918295834054489
"124","ABISKO:upper_tundra:AUTc4:2009","ABISKO:upper_tundra:AUTc4",2009,68.3133,18.863,"ABISKO:upper_tundra",5.20231213872832,"",1,"Eurasia",98.5549132947977,0.578034682080925,0.867052023121387,7,4,10,0,1.26464075959161,0.649896790047349
"125","ABISKO:upper_tundra:AUTc5:1999","ABISKO:upper_tundra:AUTc5",1999,68.3133,18.863,"ABISKO:upper_tundra",6.4327485380117,"",1,"Eurasia",90.906432748538,6.59356725146199,2.5,4,5,10,0,0.744513885711047,0.53705324539415
"126","ABISKO:upper_tundra:AUTc5:2009","ABISKO:upper_tundra:AUTc5",2009,68.3133,18.863,"ABISKO:upper_tundra",0.625,"",1,"Eurasia",90.906432748538,6.59356725146199,2.5,6,5,10,0,0.837648206413435,0.467500365310931
"127","ALEXFIORD:CASSIOPE:Cas.c.c.10new:1995","ALEXFIORD:CASSIOPE:Cas.c.c.10new",1995,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",13.6363636363636,"MOIST",1,"North America-East",70.6365511317969,19.7836716293215,9.57977723888159,6,8,24,0,1.42696490071796,0.796404274806338
"128","ALEXFIORD:CASSIOPE:Cas.c.c.10new:2000","ALEXFIORD:CASSIOPE:Cas.c.c.10new",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",41.304347826087,"MOIST",1,"North America-East",70.6365511317969,19.7836716293215,9.57977723888159,8,8,24,0,1.66285522229742,0.799664327641599
"129","ALEXFIORD:CASSIOPE:Cas.c.c.10new:2007","ALEXFIORD:CASSIOPE:Cas.c.c.10new",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",6.38297872340426,"MOIST",1,"North America-East",70.6365511317969,19.7836716293215,9.57977723888159,6,8,24,0,1.53474741390075,0.856558840770057
"130","ALEXFIORD:CASSIOPE:Cas.c.c.10new:2016","ALEXFIORD:CASSIOPE:Cas.c.c.10new",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",31.1475409836066,"MOIST",1,"North America-East",70.6365511317969,19.7836716293215,9.57977723888159,9,8,24,0,1.70665799466727,0.776733526591221
"131","ALEXFIORD:CASSIOPE:Cas.c.c.10new:2019","ALEXFIORD:CASSIOPE:Cas.c.c.10new",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",30.9090909090909,"MOIST",1,"North America-East",70.6365511317969,19.7836716293215,9.57977723888159,9,8,24,0,1.74770088955311,0.795412953040931
"132","ALEXFIORD:CASSIOPE:Cas.c.c.11new:1995","ALEXFIORD:CASSIOPE:Cas.c.c.11new",1995,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",44.7368421052632,"MOIST",1,"North America-East",73.2964298447775,20.5156196588265,6.18795049639603,7,7,24,0,1.40298146362083,0.720989848530231
"133","ALEXFIORD:CASSIOPE:Cas.c.c.11new:2000","ALEXFIORD:CASSIOPE:Cas.c.c.11new",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",32.5581395348837,"MOIST",1,"North America-East",73.2964298447775,20.5156196588265,6.18795049639603,8,7,24,0,1.76745881884636,0.849968024308372
"134","ALEXFIORD:CASSIOPE:Cas.c.c.11new:2007","ALEXFIORD:CASSIOPE:Cas.c.c.11new",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",60.5263157894737,"MOIST",1,"North America-East",73.2964298447775,20.5156196588265,6.18795049639603,6,7,24,0,1.24693111038777,0.695925503284762
"135","ALEXFIORD:CASSIOPE:Cas.c.c.11new:2016","ALEXFIORD:CASSIOPE:Cas.c.c.11new",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",24.3243243243243,"MOIST",1,"North America-East",73.2964298447775,20.5156196588265,6.18795049639603,4,7,24,0,1.1358710468555,0.819357763193891
"136","ALEXFIORD:CASSIOPE:Cas.c.c.11new:2019","ALEXFIORD:CASSIOPE:Cas.c.c.11new",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",15.5555555555556,"MOIST",1,"North America-East",73.2964298447775,20.5156196588265,6.18795049639603,10,7,24,0,1.92293577707444,0.83512039703777
"137","ALEXFIORD:CASSIOPE:Cas.c.c.12:2000","ALEXFIORD:CASSIOPE:Cas.c.c.12",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",47.9166666666667,"MOIST",1,"North America-East",74.0953407224959,20.1159688013136,5.78869047619048,7,7,19,0,1.46581783796134,0.753281357144343
"138","ALEXFIORD:CASSIOPE:Cas.c.c.12:2007","ALEXFIORD:CASSIOPE:Cas.c.c.12",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",37.9310344827586,"MOIST",1,"North America-East",74.0953407224959,20.1159688013136,5.78869047619048,4,7,19,0,1.20221301859866,0.867213380012216
"139","ALEXFIORD:CASSIOPE:Cas.c.c.12:2016","ALEXFIORD:CASSIOPE:Cas.c.c.12",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",11.4285714285714,"MOIST",1,"North America-East",74.0953407224959,20.1159688013136,5.78869047619048,8,7,19,0,1.73919882768349,0.836377841272956
"140","ALEXFIORD:CASSIOPE:Cas.c.c.12:2019","ALEXFIORD:CASSIOPE:Cas.c.c.12",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",26.7857142857143,"MOIST",1,"North America-East",74.0953407224959,20.1159688013136,5.78869047619048,8,7,19,0,1.85466827811595,0.891906909110653
"141","ALEXFIORD:CASSIOPE:Cas.c.c.12new:1995","ALEXFIORD:CASSIOPE:Cas.c.c.12new",1995,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",22.4489795918367,"MOIST",1,"North America-East",61.0744515988213,29.3172105205719,9.60833788060679,8,7,24,0,1.85726412415448,0.893155247179551
"142","ALEXFIORD:CASSIOPE:Cas.c.c.12new:2000","ALEXFIORD:CASSIOPE:Cas.c.c.12new",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",20.5882352941176,"MOIST",1,"North America-East",61.0744515988213,29.3172105205719,9.60833788060679,7,7,24,0,1.86057819384425,0.956148049665866
"143","ALEXFIORD:CASSIOPE:Cas.c.c.12new:2007","ALEXFIORD:CASSIOPE:Cas.c.c.12new",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",17.6470588235294,"MOIST",1,"North America-East",61.0744515988213,29.3172105205719,9.60833788060679,5,7,24,0,1.45204407319368,0.902205709195469
"144","ALEXFIORD:CASSIOPE:Cas.c.c.12new:2016","ALEXFIORD:CASSIOPE:Cas.c.c.12new",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",12,"MOIST",1,"North America-East",61.0744515988213,29.3172105205719,9.60833788060679,8,7,24,0,1.94580991254342,0.935736770446327
"145","ALEXFIORD:CASSIOPE:Cas.c.c.12new:2019","ALEXFIORD:CASSIOPE:Cas.c.c.12new",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",22.7272727272727,"MOIST",1,"North America-East",61.0744515988213,29.3172105205719,9.60833788060679,7,7,24,0,1.75852808683969,0.903704668837564
"146","ALEXFIORD:CASSIOPE:Cas.c.c.13:2000","ALEXFIORD:CASSIOPE:Cas.c.c.13",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",55.2631578947368,"MOIST",1,"North America-East",90.7218522350101,3.85882293777031,5.41932482721956,6,5,19,0,1.23817265238517,0.691037314801306
"147","ALEXFIORD:CASSIOPE:Cas.c.c.13:2007","ALEXFIORD:CASSIOPE:Cas.c.c.13",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",48.6486486486487,"MOIST",1,"North America-East",90.7218522350101,3.85882293777031,5.41932482721956,4,5,19,0,1.12375816436584,0.810620165444541
"148","ALEXFIORD:CASSIOPE:Cas.c.c.13:2016","ALEXFIORD:CASSIOPE:Cas.c.c.13",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",25,"MOIST",1,"North America-East",90.7218522350101,3.85882293777031,5.41932482721956,5,5,19,0,1.27942689819253,0.794952628062265
"149","ALEXFIORD:CASSIOPE:Cas.c.c.13:2019","ALEXFIORD:CASSIOPE:Cas.c.c.13",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",56.8181818181818,"MOIST",1,"North America-East",90.7218522350101,3.85882293777031,5.41932482721956,6,5,19,0,1.33902126651001,0.747321998017345
"150","ALEXFIORD:CASSIOPE:Cas.c.c.13new:1995","ALEXFIORD:CASSIOPE:Cas.c.c.13new",1995,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",6.25,"MOIST",1,"North America-East",86.0917355482573,3.41625279125279,10.4920116604899,6,6,24,0,1.24939209117684,0.69729900281488
"151","ALEXFIORD:CASSIOPE:Cas.c.c.13new:2000","ALEXFIORD:CASSIOPE:Cas.c.c.13new",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",15.2173913043478,"MOIST",1,"North America-East",86.0917355482573,3.41625279125279,10.4920116604899,7,6,24,0,1.36121992429843,0.69952866269764
"152","ALEXFIORD:CASSIOPE:Cas.c.c.13new:2007","ALEXFIORD:CASSIOPE:Cas.c.c.13new",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",27.027027027027,"MOIST",1,"North America-East",86.0917355482573,3.41625279125279,10.4920116604899,6,6,24,0,1.24273878755924,0.693585723364224
"153","ALEXFIORD:CASSIOPE:Cas.c.c.13new:2016","ALEXFIORD:CASSIOPE:Cas.c.c.13new",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",59.2592592592593,"MOIST",1,"North America-East",86.0917355482573,3.41625279125279,10.4920116604899,5,6,24,0,1.13258452388547,0.703714331031608
"154","ALEXFIORD:CASSIOPE:Cas.c.c.13new:2019","ALEXFIORD:CASSIOPE:Cas.c.c.13new",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",3.84615384615385,"MOIST",1,"North America-East",86.0917355482573,3.41625279125279,10.4920116604899,7,6,24,0,1.40079542099116,0.719866444846493
"155","ALEXFIORD:CASSIOPE:Cas.c.c.14new:1995","ALEXFIORD:CASSIOPE:Cas.c.c.14new",1995,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",12.8205128205128,"MOIST",1,"North America-East",75.2553002553003,21.0392385392385,3.70546120546121,7,7,24,0,1.32874654508963,0.682840646951095
"156","ALEXFIORD:CASSIOPE:Cas.c.c.14new:2000","ALEXFIORD:CASSIOPE:Cas.c.c.14new",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",33.9285714285714,"MOIST",1,"North America-East",75.2553002553003,21.0392385392385,3.70546120546121,7,7,24,0,1.69947252392647,0.873356112948747
"157","ALEXFIORD:CASSIOPE:Cas.c.c.14new:2007","ALEXFIORD:CASSIOPE:Cas.c.c.14new",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",54.5454545454545,"MOIST",1,"North America-East",75.2553002553003,21.0392385392385,3.70546120546121,6,7,24,0,1.36568816268953,0.762205076152273
"158","ALEXFIORD:CASSIOPE:Cas.c.c.14new:2016","ALEXFIORD:CASSIOPE:Cas.c.c.14new",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",6.81818181818182,"MOIST",1,"North America-East",75.2553002553003,21.0392385392385,3.70546120546121,6,7,24,0,1.42696490071796,0.796404274806338
"159","ALEXFIORD:CASSIOPE:Cas.c.c.14new:2019","ALEXFIORD:CASSIOPE:Cas.c.c.14new",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",2.77777777777778,"MOIST",1,"North America-East",75.2553002553003,21.0392385392385,3.70546120546121,7,7,24,0,1.56438078866543,0.803932694130249
"160","ALEXFIORD:CASSIOPE:Cas.c.c.15new:1995","ALEXFIORD:CASSIOPE:Cas.c.c.15new",1995,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",58.0645161290323,"MOIST",1,"North America-East",95.9584579071597,1.77812745869394,2.26341463414634,5,5,24,0,1.01293744409575,0.629373420540211
"161","ALEXFIORD:CASSIOPE:Cas.c.c.15new:2000","ALEXFIORD:CASSIOPE:Cas.c.c.15new",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",51.219512195122,"MOIST",1,"North America-East",95.9584579071597,1.77812745869394,2.26341463414634,6,5,24,0,1.17265473322114,0.654471067886337
"162","ALEXFIORD:CASSIOPE:Cas.c.c.15new:2007","ALEXFIORD:CASSIOPE:Cas.c.c.15new",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",8,"MOIST",1,"North America-East",95.9584579071597,1.77812745869394,2.26341463414634,5,5,24,0,1.04785653972371,0.651069874537093
"163","ALEXFIORD:CASSIOPE:Cas.c.c.15new:2016","ALEXFIORD:CASSIOPE:Cas.c.c.15new",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",35.4838709677419,"MOIST",1,"North America-East",95.9584579071597,1.77812745869394,2.26341463414634,3,5,24,0,0.860121591451826,0.782916412208155
"164","ALEXFIORD:CASSIOPE:Cas.c.c.15new:2019","ALEXFIORD:CASSIOPE:Cas.c.c.15new",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",43.9024390243902,"MOIST",1,"North America-East",95.9584579071597,1.77812745869394,2.26341463414634,4,5,24,0,0.999745990794609,0.721164291534003
"165","ALEXFIORD:CASSIOPE:Cas.c.c.16:2000","ALEXFIORD:CASSIOPE:Cas.c.c.16",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",23.6842105263158,"MOIST",1,"North America-East",84.2121154335113,10.9484913975761,4.83939316891262,8,6,19,0,1.76639753612202,0.849457655200572
"166","ALEXFIORD:CASSIOPE:Cas.c.c.16:2007","ALEXFIORD:CASSIOPE:Cas.c.c.16",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",21.7391304347826,"MOIST",1,"North America-East",84.2121154335113,10.9484913975761,4.83939316891262,5,6,19,0,1.40010052885981,0.869931370475987
"167","ALEXFIORD:CASSIOPE:Cas.c.c.16:2016","ALEXFIORD:CASSIOPE:Cas.c.c.16",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",20.8333333333333,"MOIST",1,"North America-East",84.2121154335113,10.9484913975761,4.83939316891262,4,6,19,0,1.23801679953791,0.893040348615286
"168","ALEXFIORD:CASSIOPE:Cas.c.c.16:2019","ALEXFIORD:CASSIOPE:Cas.c.c.16",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",29.6296296296296,"MOIST",1,"North America-East",84.2121154335113,10.9484913975761,4.83939316891262,6,6,19,0,1.41129369005541,0.787658005604649
"169","ALEXFIORD:CASSIOPE:Cas.c.c.16new:1995","ALEXFIORD:CASSIOPE:Cas.c.c.16new",1995,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",35,"MOIST",1,"North America-East",78.8710150726957,16.1480814548041,4.98090347250011,6,8,24,0,1.32525661944244,0.73963980221821
"170","ALEXFIORD:CASSIOPE:Cas.c.c.16new:2000","ALEXFIORD:CASSIOPE:Cas.c.c.16new",2000,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",2.04081632653061,"MOIST",1,"North America-East",78.8710150726957,16.1480814548041,4.98090347250011,10,8,24,0,1.90233328655175,0.826172849090301
"171","ALEXFIORD:CASSIOPE:Cas.c.c.16new:2007","ALEXFIORD:CASSIOPE:Cas.c.c.16new",2007,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",14.7058823529412,"MOIST",1,"North America-East",78.8710150726957,16.1480814548041,4.98090347250011,7,8,24,0,1.58963453543026,0.816910552731319
"172","ALEXFIORD:CASSIOPE:Cas.c.c.16new:2016","ALEXFIORD:CASSIOPE:Cas.c.c.16new",2016,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",37.037037037037,"MOIST",1,"North America-East",78.8710150726957,16.1480814548041,4.98090347250011,8,8,24,0,1.60793090866336,0.773251316006904
"173","ALEXFIORD:CASSIOPE:Cas.c.c.16new:2019","ALEXFIORD:CASSIOPE:Cas.c.c.16new",2019,78.87448,-75.78341,"ALEXFIORD:CASSIOPE",33.3333333333333,"MOIST",1,"North America-East",78.8710150726957,16.1480814548041,4.98090347250011,9,8,24,0,1.61294158652537,0.73408135115656
