"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","ValueType","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","CurrentRichness"
"57","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB01.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,89.4736842105263,10.5263157894737,"Graminoid-Dominated",0,15.5572755417957,84.4427244582043,6,5,6
"58","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB02.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,77.7777777777778,22.2222222222222,"Graminoid-Dominated",0,19.7048611111111,80.2951388888889,11,10,11
"59","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB02.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,66.1290322580645,33.8709677419355,"Graminoid-Dominated",0,41.2410394265233,58.7589605734767,8,8,8
"60","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC03.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,80.6451612903226,19.3548387096774,"Graminoid-Dominated",0,18.8172043010753,81.1827956989247,6,6,6
"61","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB28.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",5.06329113924051,84.8101265822785,10.126582278481,"Graminoid-Dominated",4.3388744852829,13.4970260789995,82.1640994357176,10,10,10
"62","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB28.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,62.0689655172414,37.9310344827586,"Graminoid-Dominated",0,37.9310344827586,62.0689655172414,6,6,6
"63","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB29.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB29.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB29.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,76.9230769230769,23.0769230769231,"Graminoid-Dominated",0,14.3553629469122,85.6446370530878,7,7,7
"64","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC29.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC29.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC29.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,81.9672131147541,18.0327868852459,"Graminoid-Dominated",0.568181818181818,11.2891207153502,88.142697466468,9,9,9
"65","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC18.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,54.8387096774194,45.1612903225806,"Graminoid-Dominated",0,28.8964346349745,71.1035653650255,8,8,8
"66","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB31.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,100,0,"Graminoid-Dominated",0,0,100,1,2,1
"67","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB08.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,64.7058823529412,35.2941176470588,"Graminoid-Dominated",0,28.6059629331184,71.3940370668815,6,6,6
"68","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB08.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,70.2127659574468,29.7872340425532,"Graminoid-Dominated",0,21.9358705424034,78.0641294575966,7,6,7
"69","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB09.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,85.4838709677419,14.5161290322581,"Graminoid-Dominated",0,7.88306451612903,92.116935483871,9,8,9
"70","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB09.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,91.304347826087,8.69565217391304,"Graminoid-Dominated",0,5.00572082379863,94.9942791762014,8,7,8
"71","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB10.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,84.6153846153846,15.3846153846154,"Graminoid-Dominated",0,10.5992844364937,89.4007155635063,9,8,9
"72","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB10.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,85.4166666666667,14.5833333333333,"Graminoid-Dominated",0,8.4280303030303,91.5719696969697,8,8,8
"73","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB11.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,73.3333333333333,26.6666666666667,"Graminoid-Dominated",0,17.8333333333333,82.1666666666667,6,7,6
"74","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB11.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,32.3529411764706,67.6470588235294,"Forb-Dominated",0,38.0688124306326,61.9311875693674,9,8,9
"75","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB12.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB12.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB12.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,76.0869565217391,23.9130434782609,"Graminoid-Dominated",0,19.5755693581781,80.4244306418219,7,8,7
"76","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC12.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,46.875,53.125,"Forb-Dominated",0,42.5625,57.4375,9,9,9
"77","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC12.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,67.1875,32.8125,"Graminoid-Dominated",0,24.249387254902,75.750612745098,10,10,10
"78","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB13.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB13.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB13.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,100,0,"Graminoid-Dominated",0,1.53846153846154,98.4615384615385,2,3,2
"79","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB14.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,100,0,"Graminoid-Dominated",0,0.684931506849315,99.3150684931507,3,4,3
"80","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB03.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,59.6153846153846,40.3846153846154,"Graminoid-Dominated",0,34.6367521367521,65.3632478632479,11,9,11
"81","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB03.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,78.4313725490196,21.5686274509804,"Graminoid-Dominated",0,21.968524251806,78.031475748194,4,4,4
"82","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC03.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,70.2702702702703,29.7297297297297,"Graminoid-Dominated",0,20.5534876193559,79.4465123806441,9,9,9
"83","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC16.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",22.8070175438596,77.1929824561404,0,"Graminoid-Dominated",19.0565699964196,0,80.9434300035804,3,4,3
"84","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC16.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",40.9090909090909,59.0909090909091,0,"Graminoid-Dominated",20.4545454545455,0,79.5454545454545,5,4,5
"85","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC17.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,80.3571428571429,19.6428571428571,"Graminoid-Dominated",0,9.82142857142857,90.1785714285714,6,4,6
"86","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC17.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,59.4936708860759,40.5063291139241,"Graminoid-Dominated",0,24.253164556962,75.746835443038,6,6,6
"87","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB18.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,68.75,31.25,"Graminoid-Dominated",0,32.7891791044776,67.2108208955224,7,8,7
"88","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB31.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,86.2745098039216,13.7254901960784,"Graminoid-Dominated",0,12.5079063883618,87.4920936116382,8,8,8
"89","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB32.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,53.4883720930233,46.5116279069767,"Graminoid-Dominated",0,32.2558139534884,67.7441860465116,9,10,9
"90","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB32.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,55.7377049180328,44.2622950819672,"Graminoid-Dominated",0,31.8533697632058,68.1466302367942,12,10,12
"91","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB33.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",8,76,16,"Graminoid-Dominated",4,17.6153846153846,78.3846153846154,11,10,11
"92","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB33.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",7.93650793650794,82.5396825396825,9.52380952380952,"Graminoid-Dominated",17.3611111111111,12.797619047619,69.8412698412698,9,8,9
"93","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB34.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB34.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB34.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",8,82,10,"Graminoid-Dominated",29,6.25,64.75,8,6,8
"94","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC00.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC00.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC00.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,84.6153846153846,15.3846153846154,"Graminoid-Dominated",0,10.7195528991694,89.2804471008306,10,8,10
"95","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC01.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,87.2727272727273,12.7272727272727,"Graminoid-Dominated",0,9.58944281524927,90.4105571847507,9,8,9
"96","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC01.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,71.0526315789474,28.9473684210526,"Graminoid-Dominated",0,19.7678018575851,80.2321981424149,9,9,9
"97","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC02.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,70.5882352941177,29.4117647058824,"Graminoid-Dominated",0,24.8324646314222,75.1675353685778,9,8,9
"98","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC02.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,73.972602739726,26.027397260274,"Graminoid-Dominated",0,17.2994129158513,82.7005870841487,11,10,11
"99","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC15.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC15.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC15.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",18.5185185185185,74.0740740740741,7.40740740740741,"Graminoid-Dominated",37.037037037037,3.7037037037037,59.2592592592593,4,5,4
"100","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC28.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC28.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC28.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",8.33333333333333,54.1666666666667,37.5,"Graminoid-Dominated",6.20748299319728,22.8316326530612,70.9608843537415,9,9,9
"101","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB17.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB17.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB17.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,66.2650602409639,33.7349397590361,"Graminoid-Dominated",0,26.0511433489058,73.9488566510942,6,5,6
"102","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC10.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,85.7142857142857,14.2857142857143,"Graminoid-Dominated",0,8.30564784053156,91.6943521594685,5,6,5
"103","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC10.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,72.7272727272727,27.2727272727273,"Graminoid-Dominated",0,19.5187165775401,80.4812834224599,9,8,9
"104","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB18.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,77.1929824561403,22.8070175438596,"Graminoid-Dominated",0,30.3908505440817,69.6091494559183,7,8,7
"105","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC18.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,75.609756097561,24.390243902439,"Graminoid-Dominated",0,19.5480631276901,80.4519368723099,6,8,6
"106","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC08.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,80.4878048780488,19.5121951219512,"Graminoid-Dominated",0,15.1777843079636,84.8222156920364,5,6,5
"107","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC08.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,78.0487804878049,21.9512195121951,"Graminoid-Dominated",0,20.9756097560976,79.0243902439024,7,6,7
"108","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC09.0",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,88.6363636363636,11.3636363636364,"Graminoid-Dominated",0,9.68181818181818,90.3181818181818,7,7,7
"109","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC09.5",2008,"percent_cover","MOIST",71.29,-156.64,9,"HIGH","0.5","Arctic",71,-156.5,"_71_-156.5","North America-West","Cover",0,80.8510638297872,19.1489361702128,"Graminoid-Dominated",0,12.4870894443297,87.5129105556703,7,8,7
