"","X","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs","SiteSubsite","MOISTURE","LAT","LONG","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","MeanRichness"
"105",105,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC11.0",9,10,-1,0.222222222222222,0.426206896551724,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,72.8103448275862,27.1896551724138,8
"106",106,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC31.5",9,9,0,0.222222222222222,0.233954451345756,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,88.1728778467909,11.8271221532091,8
"107",107,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.0",9,7,-1,0.333333333333333,0.286218042903321,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,84.8222156920364,15.1777843079636,6
"108",108,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.5",9,8,2,0.333333333333333,0.268292682926829,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,79.0243902439024,20.9756097560976,6
"109",109,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.0",9,7,0,0,0.254545454545455,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,90.3181818181818,9.68181818181818,7
"110",110,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.5",9,9,-1,0.25,0.410865523652138,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,87.5129105556703,12.4870894443297,8
"111",111,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC26.5",9,9,3,0.333333333333333,0.36112071947423,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",21.7052922864061,65.0294015911449,13.265306122449,6
"112",112,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC27.0",9,9,-2,0,0.318681318681319,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",10.0732600732601,75.5494505494505,14.3772893772894,8
"113",113,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC14.0",9,3,-2,0,0.72289156626506,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,100,0,2
"114",114,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC15.0",9,6,-1,0,0.467770549970432,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",22.6641040804258,76.7740981667652,0.561797752808989,6
"115",115,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC11.5",9,10,-1,0.222222222222222,0.389713679745493,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,70.3075291622481,29.6924708377519,8
"116",116,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC25.5",9,9,0,0.222222222222222,0.447488584474886,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",15.1100041511,76.774595267746,8.11540058115401,8
"117",117,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC26.0",9,9,2,0,0.275347222222222,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",28.7152777777778,67.6041666666667,3.68055555555556,8
"118",118,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC14.5",9,6,-3,0,0.445238095238095,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",16.6071428571429,81.6071428571429,1.78571428571429,4
"119",119,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC34.0",9,9,1,0.25,0.37272155876807,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",10.8108108108108,84.1609050911377,5.02828409805154,8
"120",120,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC28.0",9,10,-2,0,0.151567944250871,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",9.65447154471545,83.1445993031359,7.20092915214866,9
"121",121,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB16.5",9,7,2,0,0.571153846153846,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",6.63461538461539,88.5576923076923,4.80769230769231,6
"122",122,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB17.0",9,6,3,0,0.779470729751403,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",2.32558139534884,86.046511627907,11.6279069767442,4
"123",123,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC33.0",9,11,2,0,0.401904761904762,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",11.5714285714286,77.1428571428571,11.2857142857143,10
"124",124,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB26.0",9,10,-1,0.222222222222222,0.4,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",25.974025974026,66.2770562770563,7.74891774891775,8
"125",125,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB26.5",9,9,1,0.25,0.393249085467243,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",21.3335550382441,70.8929165281011,7.77352843365481,8
"126",126,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC27.5",9,8,0,0,0.269206349206349,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",21.4603174603175,66.5714285714286,11.968253968254,8
"127",127,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC24.5",9,4,0,0,0.291666666666667,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,100,0,4
"128",128,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC32.0",9,11,0,0.545454545454545,0.682027649769585,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,62.9800307219662,37.0199692780338,8
"129",129,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC32.5",9,11,2,0,0.42051282051282,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,82.2267206477733,17.7732793522267,10
"130",130,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB15.0",9,6,-1,0,0.151746031746032,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",35.6190476190476,62.9206349206349,1.46031746031746,6
"131",131,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC25.0",9,10,0,0.2,0.350328947368421,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",1.31578947368421,87.1299342105263,11.5542763157895,9
"132",132,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB25.0",9,9,0,0.222222222222222,0.400621118012422,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",1.08695652173913,86.6770186335404,12.2360248447205,8
"133",133,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB25.5",9,8,-1,0,0.314102564102564,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",11.8589743589744,74.6794871794872,13.4615384615385,8
"134",134,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB27.0",9,7,2,0,0.199494949494949,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",7.57575757575757,84.469696969697,7.95454545454545,6
"135",135,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB15.5",9,5,-2,0,0.366666666666667,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",40,59.1666666666667,0.833333333333333,4
"136",136,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB24.5",9,5,-1,0,0.270547945205479,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",0,99.3150684931507,0.684931506849315,4
"137",137,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB27.5",9,8,0,0,0.278139939156888,0,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",22.077357670578,72.3815732290309,5.54106910039113,8
"138",138,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB16.0",9,7,1,0.333333333333333,0.319776714513557,1,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",29.8644338118022,70.1355661881978,0,6
"139",139,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB06.5",9,4,0,0,0.309299895506792,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"140",140,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.0",9,4,0,0,0.250334672021419,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"141",141,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB04.5",9,5,-1,0,0.131313131313131,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,99.4949494949495,0.505050505050505,4
"142",142,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB05.0",9,4,0,0,0.258550724637681,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"143",143,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.5",9,4,1,0,0.633333333333333,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,96.6666666666667,3.33333333333333,4
"144",144,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB07.0",9,4,0,0,0.227799227799228,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"145",145,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.5",9,5,-1,0,0.389125799573561,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"146",146,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.5",9,5,-1,0,0.249613839975286,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,98.1155390793945,1.8844609206055,4
"147",147,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB07.5",9,5,-1,0,0.207058823529412,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"148",148,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.5",9,4,0,0,0.226016260162602,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"149",149,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB05.5",9,4,0,0,0.192307692307692,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"150",150,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB06.0",9,4,0,0,0.131578947368421,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"151",151,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.5",9,2,0,0,0.676086956521739,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"152",152,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.5",9,2,0,0,0.498015873015873,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"153",153,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.0",9,3,-1,0,0.536796536796537,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"154",154,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.0",9,4,0,0.5,0.421935483870968,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,3
"155",155,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.0",9,3,0,0,0.590339892665474,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,3
"156",156,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.0",9,4,0,0,0.221946169772257,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"157",157,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.0",9,8,-5,0,0.376811594202899,5,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,97.8260869565217,2.17391304347826,6
"158",158,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.0",9,2,0,0,0.662087912087912,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"159",159,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.5",9,5,1,0,0.65158371040724,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,97.0588235294118,2.94117647058824,4
"160",160,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.5",9,4,0,0,0.364864864864865,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"161",161,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.0",9,2,0,0,0.60536398467433,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"162",162,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.0",9,5,-1,0.5,0.254926108374384,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,99.5689655172414,0.431034482758621,4
"163",163,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.5",9,4,-1,0,0.273148148148148,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"164",164,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.0",9,4,-1,0,0.633802816901408,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"165",165,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.5",9,4,0,0.5,0.265486725663717,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,3
"166",166,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB23.0",9,4,0,0,0.294871794871795,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"167",167,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB20.5",9,2,0,0,0.628628628628629,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"168",168,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB21.0",9,2,0,0,0.533730158730159,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"169",169,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB04.0",9,6,-1,0,0.353586497890295,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,96.4345991561181,3.56540084388186,6
"170",170,"BARROW:CAREX_WET_MEADOW_MICROTOPO:BC24.0",9,4,0,0,0.370892018779343,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"171",171,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB19.0",9,7,-4,0,0.291060291060291,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,99.6503496503497,0.34965034965035,5
"172",172,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB23.5",9,4,0,0,0.348886532343584,0,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,4
"173",173,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB24.0",9,5,1,0,0.391666666666667,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,95.8333333333333,4.16666666666667,4
"174",174,"BARROW:CAREX_WET_MEADOW_MICROTOPO:AB21.5",9,3,-1,0,0.478991596638655,1,"BARROW:CAREX_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"175",175,"BARROW:DRY_HEATH_ORDINATION:10",9,17,1,0.375,0.387735667337074,1,"BARROW:DRY_HEATH_ORDINATION","DRY",71.29,-156.64,1,"North America-West",53.1210284141116,32.9992737671518,13.8796978187365,14
"176",176,"BARROW:DRY_HEATH_ORDINATION:11",9,16,1,0.266666666666667,0.227235629970808,1,"BARROW:DRY_HEATH_ORDINATION","DRY",71.29,-156.64,1,"North America-West",61.815922520848,13.8521506058441,24.331926873308,14
"177",177,"BARROW:DRY_HEATH_ORDINATION:7",9,18,2,0.125,0.278930904833639,2,"BARROW:DRY_HEATH_ORDINATION","DRY",71.29,-156.64,1,"North America-West",51.6693882470677,23.4204696939807,24.9101420589516,16
"178",178,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB29.5",9,4,-1,0,0.430555555555556,1,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,99.0740740740741,0.925925925925926,4
"179",179,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB30.5",9,3,-2,0,0.705882352941177,2,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"180",180,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC13.0",9,7,-3,0.5,0.236111111111111,3,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,87.3611111111111,12.6388888888889,4
"181",181,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB30.0",9,3,-1,0,0.777777777777778,1,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"182",182,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB13.0",9,5,-1,0.5,0.503191489361702,1,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,92.5,7.5,4
"183",183,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC13.5",9,3,-2,0,0.802197802197802,2,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"184",184,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB12.5",9,10,-1,0.444444444444444,0.380122950819672,1,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,87.3463114754098,12.6536885245902,8
"185",185,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC29.5",9,5,-1,0,0.201754385964912,1,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,95.4678362573099,4.53216374269006,4
"186",186,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC30.0",9,3,-1,0,0.541666666666667,1,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"187",187,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC30.5",9,3,-1,0,0.534883720930232,1,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"188",188,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC31.0",9,3,-2,0,0.511111111111111,2,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","WET",71.29,-156.64,0.5,"North America-West",0,100,0,2
"189",189,"FURI:FURI4:FURI4_T1",16,7,0,0.285714285714286,0.444121367008723,0,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",94.4377915045656,5.56220849543441,0,6
"190",190,"FURI:FURI4:FURI4_T10",16,8,0,0.5,0.169394724446538,0,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",95.3372782226409,4.66272177735908,0,5
"191",191,"FURI:FURI4:FURI4_T11",16,4,1,0,0.194573030747808,1,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",97.3732766299098,2.6267233700902,0,4
"192",192,"FURI:FURI4:FURI4_T12",16,5,-2,0,0.273328277819907,2,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",98.7879432635209,1.21205673647909,0,4
"193",193,"FURI:FURI4:FURI4_T13",16,6,0,0.333333333333333,0.260441611203779,0,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",88.7131959385101,11.1764287855517,0.11037527593819,5
"194",194,"FURI:FURI4:FURI4_T14",16,5,-1,0,0.22445596188514,1,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",65.2869615319337,34.7130384680663,0,5
"195",195,"FURI:FURI4:FURI4_T15",16,5,-1,0,0.23020356918662,1,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",95.4891937942785,4.51080620572146,0,5
"196",196,"FURI:FURI4:FURI4_T16",16,6,-3,0,0.237405106970324,3,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",93.4842858238303,6.51571417616966,0,5
"197",197,"FURI:FURI4:FURI4_T17",16,5,2,0,0.0583684228544041,2,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",96.8099420557771,3.19005794422292,0,5
"198",198,"FURI:FURI4:FURI4_T18",16,6,-1,0.4,0.750957577509576,1,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",93.3535096672543,6.64649033274566,0,5
"199",199,"FURI:FURI4:FURI4_T19",16,6,0,0.333333333333333,0.761571460826372,0,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",79.1242424568232,20.8757575431768,0,5
"200",200,"FURI:FURI4:FURI4_T2",16,6,0,0.333333333333333,0.701907228631976,0,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",92.8626089004003,7.13739109959972,0,5
"201",201,"FURI:FURI4:FURI4_T20",16,5,-3,0,0.690576652601969,3,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",71.671354899203,28.328645100797,0,4
"202",202,"FURI:FURI4:FURI4_T3",16,6,0,0.333333333333333,0.945384945384945,0,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",82.2845581466271,17.7154418533729,0,5
"203",203,"FURI:FURI4:FURI4_T4",16,5,1,0,0.203272975225396,1,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",92.6802889993881,7.31971100061187,0,4
"204",204,"FURI:FURI4:FURI4_T5",16,6,-3,0,0.926748107893047,3,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",91.7713042022434,8.22869579775657,0,5
"205",205,"FURI:FURI4:FURI4_T6",16,6,-2,0.5,0.264991847333776,2,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",94.5132791878086,5.48672081219144,0,4
"206",206,"FURI:FURI4:FURI4_T7",16,6,-4,0,0.964467005076142,4,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",65.197909741057,34.802090258943,0,4
"207",207,"FURI:FURI4:FURI4_T8",16,5,-1,0,0.636356092122402,1,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",98.9723339789909,1.02766602100905,0,4
"208",208,"FURI:FURI4:FURI4_T9",16,4,0,0,0.107652876768929,0,"FURI:FURI4","DRY",61.63542,12.6375,1,"Eurasia",97.2432040422821,2.75679595771787,0,4
"209",209,"FURI:FURI5:FURI5_T1",16,7,1,0.333333333333333,0.93984962406015,1,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",95.1629292144547,4.77869366937484,0.0583771161704612,5
"210",210,"FURI:FURI5:FURI5_T10",16,5,0,0.4,0.851655931003874,0,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",94.4238927473301,5.57610725266992,0,4
"211",211,"FURI:FURI5:FURI5_T11",16,6,0,0.333333333333333,0.629610273256682,0,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",94.2923033530768,5.70769664692317,0,5
"212",212,"FURI:FURI5:FURI5_T12",16,5,-1,0,0.482575076039926,1,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",94.6515766776321,5.34842332236795,0,4
"213",213,"FURI:FURI5:FURI5_T13",16,5,1,0,0.522282883457935,1,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",97.9826409692549,2.01735903074513,0,5
"214",214,"FURI:FURI5:FURI5_T14",16,5,0,0,0.661691423286372,0,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",92.4595471884655,7.54045281153452,0,5
"215",215,"FURI:FURI5:FURI5_T15",16,7,1,0.333333333333333,0.655270655270655,1,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",88.7603823922998,11.2396176077002,0,5
"216",216,"FURI:FURI5:FURI5_T16",16,6,0,0.333333333333333,0.50761421319797,0,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",94.5363602563764,5.46363974362362,0,5
"217",217,"FURI:FURI5:FURI5_T17",16,6,-1,0,0.605747126436782,1,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",96.0948400258745,3.90515997412549,0,5
"218",218,"FURI:FURI5:FURI5_T18",16,7,2,0.4,0.384615384615385,2,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",96.6925527562945,3.30744724370552,0,5
"219",219,"FURI:FURI5:FURI5_T19",16,6,-2,0,0.656617199569309,2,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",96.6260066351778,3.37399336482219,0,5
"220",220,"FURI:FURI5:FURI5_T2",16,5,-1,0,0.206762546916,1,"FURI:FURI5","DRY",61.63542,12.6375,1,"Eurasia",91.9775615120884,8.02243848791163,0,5
